Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
db619bbc-f9b0-42a2-a9a2-3831fd422510,I fear that the power and simplicity of relationships will be lost with the advancement of artificial intelligence. I fear that the language and its origin will be lost.,Negative,Diminished human interaction and connection,Loss of language diversity and dialects,,,
50921594-039a-40b2-bf61-37326d859f1b,"I fear that we will lose our veil in society, because with the development of technology and the emergence of many platforms that promote nudity, society has begun to change and abandon its principles by blind imitation. Modesty is required. ",Negative,Loss of cultural etiquette and social norms,Loss of cultural values and morals,,,
c093c623-20c2-4dc6-a981-5dceb3bd7238,"I feel that interacting a lot with AI can make us less empathetic and subjective, which on the one hand is good, but in the extreme it can also take away some of our humanity by being so calculating and cold in decision making.",Neutral,Loss of empathy and compassion,,,,
69c23e97-b00b-48e5-bc62-3f87e96bcdaf,I worry about losing the way we celebrate holidays and we cook food.,Neutral,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,,,
9e22c22a-09e6-4c7e-ab8b-58aa5ec3ecaa,I would agree that AI language models could be seen as biased to the English language. I would not want other languages to be lost in a future with advanced AI,Negative,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
eb9874aa-71e3-489e-b4f8-0ad25c773ed0,"I would be most concerned about losing unique cultural values, traditions, and languages that may not be well represented in AI systems. Ensuring that AI respects and preserves these diverse aspects is essential for maintaining cultural heritage. ",Neutral,Impact on cultural preservation and respect,Loss of cultural identity and uniqueness,Loss of cultural traditions and rituals,Loss of language diversity and dialects,
39483f47-f120-4a1f-baa1-84ed099b399e,"I would be worried about losing social life,religion,eating habits and cultural ceremonies ",Neutral,Diminished human interaction and connection,Impact on family and community bonds,Impact on religious and spiritual practices,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals
25f2c82a-69bd-4a8f-bf64-6e4d5c1b0e9b,"I'd be worried about losing the truth of historical events. For example, there was an incident in which an AI steadfastly refused to acknowledge the Armenian genocide, a tragedy of great significance to Armenians throughout the world. We can't and shouldn't forget these things or avoid acknowledging them.",Neutral,Loss of historical and cultural knowledge,,,,
a9468c44-5e1d-4de7-9e55-f32f40886571,"If AI negatively impacts human relationships and leads to increased loneliness, people might face challenges in providing material and emotional support to one another.",Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
e7111d18-ceb9-45b6-adcc-1ecfa30aad5a,"In a future with advanced AI, I would be most concerned about losing cultural nuances and traditions that are deeply embedded in diverse societies.",Neutral,Loss of cultural nuances and subtleties,Loss of cultural traditions and rituals,,,
604a854d-d471-4463-9fbf-0c09c531a578,"In a future with advanced AI, I'm concerned about losing the human elements of culture that rely on personal experiences and interactions, such as traditional practices, rituals, and storytelling nuances. The essence of community bonding and emotional connections formed through cultural traditions might be diluted if AI overshadows these aspects. Preserving the personal touch in cultural practices and ensuring that technology enhances human connections is crucial",Neutral,Impact on family and community bonds,Impact on traditional storytelling and oral traditions,Loss of cultural nuances and subtleties,Loss of cultural traditions and rituals,
ad631463-20d4-41c0-bc11-8b5fa1e1b216,"In a future with advanced AI, I’d be most worried about losing cultural practices that emphasize human connection, such as traditional communal gatherings, storytelling, and personal rituals. The risk is that AI might replace these deeply human experiences with more impersonal or superficial interactions, potentially diminishing the rich, authentic aspects of cultural heritage and personal bonding. ",Neutral,Diminished human interaction and connection,Impact on family and community bonds,Loss of cultural traditions and rituals,,
fa0df00b-c6cd-414f-817d-06845a82773d,"In my opinion, an important aspect of culture is curiosity and the ability to take initiative. With the arrival of AI, answers are available by typing a question and many students no longer search through different sources of information.",Neutral,Loss of cultural values and morals,Other,,,
60561b39-cfd0-45c5-89a6-eb7b212ad8c3,Individuality,Neutral,Loss of cultural identity and uniqueness,,,,
e9ac27bd-4749-4fe2-acfb-48515d3eb259,Individuality ,Neutral,Other,,,,
be52a41f-b956-43e3-ba34-e86f65363439,"Instead of loosing culture, I would hope you could program your AI to your culture or to even give you how-to celebrate this culture advice.  I think it is beautiful to blend cultures and that copying someone is not disrespectful but a compliment.  ",Neutral,Other,,,,
c54d8957-38ca-4fe3-9672-097221bf868e,"It is inevitable that AIs will come with human biases, as their creators may unwittingly transfer them to humans when training and creating them. What is most worrying is the fact that we live in an increasingly globalized world, where original cultures are gradually being forgotten and left behind, and once lost, they can hardly be recovered.",Negative,Homogenization of culture,Loss of cultural diversity and richness,,,
edbd0554-1717-4e37-972c-d82d00f7402f,"I’d be most worried about losing traditional values like respect, kindness, and strong family connections in the future with advanced AI.

",Neutral,Loss of cultural values and morals,,,,
08704f76-029a-4da3-badb-59e99d032ff8,"I’m worried about losing languages. We come from different cultures and countries. We speak different languages and that’s what makes us special. But with AI being programmed solely in English, we will definitely lose all of that.",Neutral,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
a95401de-1bd6-40e6-b4c5-290fca18b2d3,Language we speak,Neutral,Loss of language diversity and dialects,,,,
ddb9c280-58e8-4a40-857a-716e02547a5d,"Language, I think that English might become a predominant language In the future ",Neutral,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
d87019c7-6507-47ff-b3a4-dea524e07e54,Languages and traditional ceremonies ,Neutral,Loss of cultural traditions and rituals,Loss of language diversity and dialects,,,
d3aa1b2a-dc06-4540-a9d5-f8357e2ea7b8,"Less human interactions and isolations. The world become ""colder"".",Neutral,Diminished human interaction and connection,,,,
b7893b4c-6394-4f3f-a93b-34fa80b29dad,"Like traditional dresses,foods and clothes...",Neutral,Impact on traditional clothing and fashion,Impact on traditional food and culinary practices,,,
575ea39c-e7b9-4c52-8d3f-cc70d3f756c0,"Losing one's own aesthetic sense, the intelligence is restored by AI, and everything is the same",Neutral,Homogenization of culture,Loss of cultural identity and uniqueness,,,
eddb4ca1-32dd-4b97-bfa4-206a1faf0d52,"Losing the traditional festival,such as diwali,holi or anything that distinguishes us from the world ",Neutral,Impact on traditional festivals and celebrations,Loss of cultural traditions and rituals,,,
b9b3d0ed-f775-485d-ae94-4e2a38aa0647,"Making ""everything the same"", as if the world were just one country without culture... My country is unique and too special to me and I would be afraid of losing all these traits",Negative,Homogenization of culture,Loss of cultural identity and uniqueness,,,
e2fa8e77-8536-475a-b191-fa86f1a1a48e,My language could be lost due to English pro AI,Negative,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
1a9c19a5-e2c2-44b1-adee-e895b40b7ef8,"On the contrary, it seems to me that human memory is very malleable and fragile, and AI could help to better preserve culture.",Neutral,Other,,,,
2cd5d712-734d-4566-919f-10768aa27f62,"One of the most worrying aspects to potentially lose from culture due to AI is the deep human connection and personal touch in storytelling, traditions, and relationships. In Bangladeshi culture, the warmth of in-person interactions, shared experiences, and oral traditions passed down through generations are invaluable. Relying too much on AI could risk diluting these personal, emotionally rich connections that form the heart of the culture.",Neutral,Diminished human interaction and connection,Impact on traditional storytelling and oral traditions,,,
34c0f666-9140-420d-87ab-ad4ab2288947,Parties and language,Neutral,Impact on traditional festivals and celebrations,Loss of language diversity and dialects,,,
4951fb5d-9c82-4d57-ac94-4b92793fdd59,Peer counseling can be overtaken by AI thus leading to poor unceremonious decisions ,Negative,Other,,,,
72d7f9de-9727-400a-9548-a054a4de740c,"People meeting each other and sitting and talking. With AI and reliance on AI, people would start preferring AI over human support",Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
8c00e648-4af2-4f70-9b79-eebd13f4e403,"Since most AI models are being created by engineers from the Western world, it is natural for them to follow local conventions. For instance, we fold our hand and say 'Namaste' when we meet someone. But if I ask AI on how to greet someone, it will ask me to shake hands or touch cheeks. So, I'd ideally like AI to understand the cultural conventions of the country or region it plans to operate on.",Neutral,Bias towards dominant languages and cultures,Impact on cultural preservation and respect,Loss of cultural etiquette and social norms,,
cabe8976-47d5-4d2c-b0e1-3bcc3361bc6d,Social communication with neighbors. We are losing it day by day ,Neutral,Diminished human interaction and connection,Loss of cultural community and togetherness,,,
b9ec9beb-23b9-4d88-9f68-34622564ee0b,Supporting each other in need without seeing benefits out of this kind of support. ,Neutral,Loss of empathy and compassion,,,,
4e653701-8b9c-4633-8f8f-61cc47bdd540,The culture of getting together for a family holiday without technology interrupting that would be taken away with AI taking over ,Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
e0f15ae4-52fe-48a5-a3b7-b2043bc35ac4,"The dialects, it will probably extinct. ",Neutral,Loss of language diversity and dialects,,,,
3c862771-c11b-4dc2-b311-9f074a547b44,The dilect of speaking my mothertongue AI could never be able to pronounce the language correctly.,Neutral,Loss of language diversity and dialects,,,,
403bc118-e6d8-4205-acae-9f06cc51d7da,"The generalization that AI can have based on creators notions and intentions which may obviously be up to the standard that understandable by all. Also, the misalignment of data and information which can often be considered by AI as the exact same yet there may be few distinct differences that may result to a whole new perspective. ",Neutral,Homogenization of culture,Other,,,
abd57533-7afa-431a-9813-021c19984689,The hospitality we have for each other. I fear AI will make us hostile for each other.,Neutral,Diminished human interaction and connection,,,,
7e4290be-5995-4a0b-ab07-43114ba9e939,The indigenous languages. ,Neutral,Loss of language diversity and dialects,,,,
3ae0ac20-a749-42a3-b6aa-0369e39dcd14,"The present of relatives around and and human society, I believes technology will decreased the presence of the people around us to meet each other, could be family ocassion and religious activity will be held online.",Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
e57807cf-166a-4977-998c-d89eb6c254e7,"The production of art, music, and literature by AI might lead to a shift in how artistic expressions are valued. While AI can generate creative content, it may lack the emotional depth and human experiences that are intrinsic to traditional art forms",Neutral,Impact on artistic expression and creativity,,,,
f3450b3b-dc20-4fb9-8261-cceeeac0cb79,"The proximity of people and the way they interact with each other. As AI advances, I fear that relationships will become increasingly shallow and disposable.",Neutral,Diminished human interaction and connection,,,,
3557c65f-ebd3-4287-b82b-dfdee5fe0f11,The true sense of family and cultural interactions which we learn from travelling that will be destroyed if AI had to take over and dominate as it will have no human element attached to it,Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
ce11e7e3-fc54-48d9-9424-8a193ece6287,The unique of that culture disappears as no longer known anymore,Neutral,Loss of cultural identity and uniqueness,,,,
8de3b097-f870-4b2a-a024-1e5ea2a53af1,The value of family.  Advanced AI will likely push for people to be by themselves ,Neutral,Impact on family and community bonds,,,,
937e6015-9c77-40d9-815f-9b0a51a25d02,"Traditional recipes, which may be changed or transmitted incorrectly",Neutral,Impact on traditional food and culinary practices,,,,
4bcc7c10-6473-4fd0-b7f8-2f30d8478a38,Traditions and food,Neutral,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,,,
eba86f2d-eeef-47ac-92ad-6947de29def0,We may lose if AI replaces the relations between the humans interaction in culture days.,Neutral,Diminished human interaction and connection,,,,
62268789-9dd4-42fe-9e2d-e2f94294b91c,Welcoming people from all parts of the earth. ,Positive,Other,,,,
95901330-0b2b-4147-84be-16d9c19bf593,"With advanced AI, I’m worried about losing authentic human connections, traditional knowledge, diverse storytelling, and local languages, as AI could overshadow or homogenize unique cultural elements.







",Neutral,Diminished human interaction and connection,Impact on traditional storytelling and oral traditions,Loss of cultural identity and uniqueness,Loss of language diversity and dialects,
8ed27974-ba7d-4d13-8406-077beb6f4b00,"diversification of ideas.

",Positive,Homogenization of culture,,,,
bffab039-6256-4dba-9769-c5fdc66c91b3,human being,Neutral,Other,,,,
132b8910-bcbe-4bee-bfef-ca41b721517d,native language of course. ,Neutral,Loss of language diversity and dialects,,,,
9422df0f-8484-473f-b526-bf67628b2182,relationships wit humans,Neutral,Diminished human interaction and connection,,,,
b3a2883d-d86d-405e-bb56-94b8ad2c8d97,some small country or tribes cultural things. ,Neutral,Other,,,,
21637a39-a88a-433f-ad26-077ccc465ef8,"the finer nuances of human interaction. people are already less social because of more screentime. It's like younger generations don't really get to know each other anymore because when ""hanging out"" they're not really talking. they're either staring at their own screens or showing each other videos instead of REALLY talking and listening. ",Neutral,Diminished human interaction and connection,,,,
badcfef5-1005-439b-b6ea-16ae2455e350,the taste of food,Neutral,Impact on traditional food and culinary practices,,,,
24e4e77f-b403-478d-95e3-6c29a15b407c,the way we cook and share things with each other,Positive,Impact on traditional food and culinary practices,Loss of cultural practices and customs,,,
2a022285-e09f-481a-bf72-3f02e5e2d086,traditions and cooking meals to family cleaning together eating together while talking ,Neutral,Impact on family and community bonds,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,,
1f76857f-f0cb-4c84-8d0e-ebebfd50a3bc,AI being trained by a biased person and having biased ouputs on different counties/countries ,Negative,Bias towards dominant languages and cultures,,,,
6bdce106-1eb8-4f21-b5dd-87918f0f621d,"AI is built by the rules we define. I disagree that models are westernly biased, as it is. But I am worried that we will lose the ability to comunicate with one another wihout having a LLM AI to figure out the best response in order to get what we want all the time. So the cultural phenomenom of ""human connection"" can get lost in the far future. ",Neutral,Diminished human interaction and connection,Other,,,
4eb0498c-4b03-4818-a582-9e27124a8f89,AI will not understand why it is why we like something a particular way in our culture even if it is not rational,Negative,Loss of cultural identity and uniqueness,,,,
37eee4a1-d9c0-4668-866a-a39e029343ef,Actual history such as wars.  It all depends on who is telling the story so inherent biases could affect that.,Neutral,Loss of historical and cultural knowledge,,,,
c098fe21-6d9d-404b-a58f-0c6343a5cb38,"As AI technology evolves, I’m worried about losing the nuanced aspects of cultural identity. Specifically, I fear that AI might not accurately capture or represent the deep-rooted traditions and values that define different cultures. There’s a risk that AI could prioritize mainstream perspectives, overshadowing unique cultural practices. This could result in a loss of cultural richness and individuality, as AI may not fully reflect or respect the subtleties of various traditions. ",Negative,Loss of cultural diversity and richness,Loss of cultural identity and uniqueness,Loss of cultural nuances and subtleties,,
f982d37b-12b2-49a6-b770-1b7a8ccb2691,Because of advancement of AI we may loss our culture ,Negative,Loss of cultural identity and uniqueness,,,,
b42e1781-7a68-4c30-a016-b4da9115aac4,"Being personal and showing emotions, I feel that AI doesn't really show that and just pumps out stuff that isn't really thinking about how people feel or how they want to get their emotions across. I think the personalization aspect will be gone if AI keeps going down the path it takes.",Negative,Diminished human interaction and connection,Loss of empathy and compassion,,,
c43a6c49-7201-4cd7-9311-ca1c3a1c2ee8,"Biases towards different races, since development of AI is highly influenced by the people who develop it.",Neutral,Bias towards dominant languages and cultures,,,,
50f1e2cf-d021-45b3-b9e9-cb893523b55f,Creativity . Human creation may be imperfect but with emotion and intelligence. But art created by AI will be worst as it is perfect.,Neutral,Impact on artistic expression and creativity,,,,
51f7bfa4-5345-4790-a03f-c51a8fc96cc1,"Creativity. The works of the authors and poets we've grown up reading have a relatability aspect because of common culture. With the advent of AI, I believe the newer generations might lose that touch because the content generated with the help of AI lacks the aspect of relatability.",Neutral,Impact on artistic expression and creativity,,,,
976aea78-337e-45f1-928f-ce9e4c090747,Dances and traditional festivals,Neutral,Impact on traditional festivals and celebrations,Impact on traditional music and dance,,,
7d11c9f0-3c3e-4a4f-88dc-645551e2a821,Due to WhatsApp video calls many people are not visiting friends and family members personally. This is a big concern.,Negative,Diminished human interaction and connection,,,,
4b5c7394-ca34-46fa-a764-bf0adf2b7f4c,Family interaction and correlation,Neutral,Impact on family and community bonds,,,,
2b05b35b-d313-40aa-8003-62fc04b2f58e,Getting in touch with real humans is getting lost. AI may escalate its speed.,Neutral,Diminished human interaction and connection,,,,
fa7dbe8d-8900-4e64-a870-f7eed02c7493,How in most cultures it’s about the unity and togetherness of humanity which would be lost with AI. ,Neutral,Loss of cultural community and togetherness,,,,
559db21d-d243-4f51-b62b-8be8932cf88e,Human Connection and emotions,Neutral,Diminished human interaction and connection,,,,
9a84e7ec-8f69-47e0-9cf2-c67dbc2accbf,"Human emotion and compassionate judgement 

",Neutral,Loss of empathy and compassion,,,,
cfa82814-fb37-4910-9808-5beebba79eba,"I am worried that with advancement in AI, there will be a rise in homogeneity , and a decrease in diversity. We will become more and more similar, but that similarity will come at the cost of those unique differences and nuances in everyones culture. ",Neutral,Homogenization of culture,Loss of cultural identity and uniqueness,,,
419bd37a-b1b9-41f4-bd38-c30a11887984,I believe history is an important aspect that should not be forgotten and ignored. AI is sometimes censoring parts of it because of the dangers of spreading extremist ideologies.,Negative,Loss of historical and cultural knowledge,,,,
82c05858-b07f-47df-af80-b232c402f7b4,I fear AI will infringe on the uniqueness of the artistic side,Neutral,Impact on artistic expression and creativity,Loss of cultural identity and uniqueness,,,
6285b66b-fc3f-40f0-a378-6498027b6e93,I feel the AI database is dominated by English. So I do afraid to lose the language itself.,Neutral,Bias towards dominant languages and cultures,,,,
ae6a7be4-80a2-4a9b-b3b8-d15d5c6f0fa6,"I suppose it has to be language even though I think it would be highly beneficial if we could all speak the same language, this doesn't mean that individual languages have to die out",Neutral,Loss of language diversity and dialects,,,,
00fd814f-c831-4f1d-9d95-e0d2b3f842a9,"I think AI could actually make languages go extinct. In my country, we have many dialects. With the use of AI, actually learning dialects ourselves has become unimportant, because now we can fully rely on AI to translate words for us.",Neutral,Loss of language diversity and dialects,,,,
708308a0-1d82-4cdc-9e9d-1b277b29ed14,"I think the types of food in different culture and their wearing sense, their accents etc",Neutral,Impact on traditional clothing and fashion,Impact on traditional food and culinary practices,,,
6418c206-c702-474f-929e-0ddf447eae1f,I think with AI more and more people will isolate themselves from society and we will no longer see large gatherings of friends in public.,Negative,Diminished human interaction and connection,Impact on family and community bonds,,,
30967bd5-6923-45e7-8211-7a35d2804c25,"I worry about losing my privacy with advanced AI.
",Negative,Other,,,,
e0f67680-af45-43b8-b8a4-ba4fd3918548,I would be worried that some decisions made by AI could damage or erase traditional aspects of our culture as expressed through cooking or art.,Neutral,Erosion of traditional arts and crafts,Impact on traditional food and culinary practices,,,
bd10882d-d701-4e2d-8fd8-f4336a190dbc,I'm more worried about the companies behind these AI being able to shape people opinion. ,Negative,Other,,,,
fc4189d9-f0cd-4396-a844-9c0931adaa21,"If AI develops enough to affect our daily lives and we have to adapt to ideas that we do not share from extremely consumerist cultures, for example.",Neutral,Bias towards dominant languages and cultures,Homogenization of culture,,,
955e0c9d-a6cb-4ddb-ad84-095e8941d34c,"In a future with advanced AI, I worry most about the loss of cultural diversity nuances and local specificities. Cultural diversity and local contexts need to be understood and respected in AI development. AI systems should adopt design and training processes that recognize different cultural contexts and preserve cultural characteristics. This will ensure that technological development helps promote cultural richness and diversity.",Neutral,Impact on cultural preservation and respect,Loss of cultural diversity and richness,,,
596557d0-6563-4441-ab2a-0836c0dff16f,"In a future with advanced AI, I'd be most concerned about the loss of cultural nuances and diversity. AI could homogenize cultures by promoting dominant languages, replacing traditional crafts, and disrupting rituals. Preserving cultural diversity requires avoiding biases in AI and supporting initiatives that promote cultural understanding.",Neutral,Bias towards dominant languages and cultures,Homogenization of culture,Loss of cultural identity and uniqueness,Loss of language diversity and dialects,
3bacf451-8fc0-493c-90f1-1dcdb927d52f,It is already a big worry now. We lose our traditional culture and people are really money driven. AI makes people less emotional and less humanity. AI makes people cruel and indifferent. This is against our culture. ,Negative,Loss of cultural values and morals,Loss of empathy and compassion,,,
01cfae66-2a15-45ad-bd8b-635cb1cf01b7,"I’d worry about losing unique cultural traditions and languages that AI might not represent well. If AI focuses on major cultures, smaller cultures could be overlooked or misunderstood.",Neutral,Bias towards dominant languages and cultures,Loss of cultural identity and uniqueness,Loss of cultural traditions and rituals,Loss of language diversity and dialects,
5b0d9335-7284-4367-b0c6-b1c59388b12b,"I’m more concerned about the AI making the negative parts of old cultures worse, for example, the lack of gender equality.",Negative,Other,,,,
765736b3-9efe-478b-99e1-201deddc5b59,"Lack of emotions in AI so they make rational decisions about cultural topics

",Negative,Loss of empathy and compassion,,,,
583c5eb7-ba87-4d26-af8e-8ed98ff96ebb,"Lack of respect, humiliation of ancestral beliefs and customs, there is a lot of wealth in the past and history that is possible to be omitted/lost thanks to the intervention of AI.

This is something that has already happened thanks to our hand, but it is likely to accelerate under AI.",Neutral,Impact on cultural preservation and respect,Loss of historical and cultural knowledge,,,
be7c7ab6-e315-48a1-a04a-73ddc09fe0f7,"Language, songs",Neutral,Impact on traditional music and dance,Loss of language diversity and dialects,,,
80e77729-cee1-4ed4-837e-fd962fdf4608,Many uncommon and commonly used languages.,Neutral,Loss of language diversity and dialects,,,,
aa08c025-61fa-4df4-9cd1-56557bc37952,"Most AI companies will be based in the US, so the English language / grammar would be lost.",Neutral,Bias towards dominant languages and cultures,,,,
d5d5532f-e932-46c4-bbad-f6064d989a27,"Most likely, all the world's cultures will eventually be unified. In fact, the world will eventually come to what is happening now in the United States. All cultures are mixed, but one common language is preserved. One common food. One common holidays.",Neutral,Homogenization of culture,,,,
496f585a-74e2-4393-a82f-1b2e5d21373e,My identity and how to interact with people. Everyday we are becoming dependent on AI and I feel like at some point that is the only thing we will be interacting with.,Neutral,Diminished human interaction and connection,Loss of cultural identity and uniqueness,,,
08852750-1c22-4b62-a824-8c9efa8e7491,Native language ,Neutral,Loss of language diversity and dialects,,,,
bebe0016-f652-4a93-8b78-23067d74aba2,"One cultural aspect I would worry about losing in the future with AI is the richness of personal, human relationships and emotional connections. As AI advances, there is a risk that technology could replace genuine human interactions, potentially weakening the importance of family, community, and shared traditions.",Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
a49ee9dd-228c-4c13-8a4e-851b48c66dc3,"Our culture teaches kindness, happiness, respect to other people and these are all emotions that only a human can carry, AI is a machine despite of its best it cant hold any feelings like human, it can help people but not give them proper happiness cant cry for them can't feel any human problems. ",Neutral,Loss of cultural values and morals,Loss of empathy and compassion,,,
a7d61bca-fffb-4d78-b75e-9c2b3ec1305d,Our language and how we dress ,Neutral,Impact on traditional clothing and fashion,Loss of language diversity and dialects,,,
6ce86408-df4a-4be4-9222-a4ef1070e0b2,Our language.,Neutral,Loss of language diversity and dialects,,,,
ba5eec1f-c3a7-44d0-b83f-fde658ec4b0b,"Overall, the lack of thought and socialization from humans in general will make everything similar, everyone will want to experience the same things, go by the same values. ",Neutral,Homogenization of culture,,,,
6027507a-1fb0-4020-a0f9-fcd4b4d49ced,People loss control of doing their own chors. ,Negative,Uninformative answer,,,,
4107b779-621a-4439-8ffc-1b8ac0ef87d0,Perhaps the desire for efficiency makes food lose its flavour - as has already happened with some.,Negative,Impact on traditional food and culinary practices,,,,
11c53abb-2fc6-4f50-9213-fada2533d871,Religion and family life ,Neutral,Impact on family and community bonds,Impact on religious and spiritual practices,,,
c179c8c6-6c14-4942-b51f-619f0017675d,"Some cultural aspects that would be lost with advancement of AI is the form of relaying information.

Most people learn and understand things according to the environment that the grew up in and AI may not have a grasp of this.",Neutral,Impact on cultural communication and language use,Impact on traditional storytelling and oral traditions,,,
7a99c1ae-d829-4d99-8ab0-3d29d931bd8a,"Some traditions of cooking and/or language, perhaps, the truth is I don't think they will be lost over time in our country, we are very conservative when it comes to traditions, and I doubt that AI can take that away from us.",Neutral,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,Other,,
44fa956e-d4d5-4a3e-9a6e-7be79de1e338,Subtleties of communication,Neutral,Loss of cultural nuances and subtleties,,,,
4305d10c-19bd-449c-b155-5f017732f9c0,That people become too dependent on AI to that many may lose their jobs.,Negative,Uninformative answer,,,,
9fed020a-4b51-46e2-ac29-29bcf6bcf920,That use of my language as such is diminishing when using technology. ,Negative,Loss of language diversity and dialects,,,,
1053ceb1-c624-43f2-b1ca-b9a24a1ba0e4,The food and the traditional things.,Neutral,Impact on traditional food and culinary practices,Loss of cultural practices and customs,,,
94d97749-cae6-4586-91e0-6181627949f5,"The food, togetherness and communal practice.",Neutral,Impact on family and community bonds,Impact on traditional food and culinary practices,,,
fc09cf4c-5b2d-4ba7-831d-1f94ea06a4c2,"The individual values they hold dear, like ensuring the protection of freedom of speech or ensuring people are not judged by their backgrounds",Neutral,Loss of cultural identity and uniqueness,Loss of cultural values and morals,,,
a68ebbec-a4d6-4ab3-9caa-bd805a2f0fec,The language of my ancestors,Neutral,Loss of language diversity and dialects,,,,
74e61796-50e6-452a-a160-3e8954726505,"The love we have for each other, despite our shared history",Positive,Impact on family and community bonds,,,,
44a1edb1-0a08-48a0-90ba-f67e61c92532,The understanding people have for each other that AI wouldn't be able to possess or understand,Neutral,Diminished human interaction and connection,Loss of empathy and compassion,,,
5921759b-6d93-4d2b-8712-b3c559d5263e,"Togetherness. Because AI will make people not dependent to each other, so the sense of togetherness will slowly diminshed.",Neutral,Diminished human interaction and connection,Loss of cultural community and togetherness,,,
639edd71-ebce-4fd3-a691-0b5d7d5681fe,Too much emphasis on efficiency. Less connection between people.,Negative,Diminished human interaction and connection,,,,
e3433267-78d3-47fb-bb1b-ecc0186e1b38,We are forgetting our culture since AI cannot understand any,Negative,Loss of cultural identity and uniqueness,Other,,,
22464d19-5533-4875-b043-203fd107c3e1,"Well yeah i think there are biased in ai development, so maybe there are a solution that can be personalise to my culture that are being biased to American culture so for me that so i think every answer we get in ai must be critically think before we used it",Neutral,Bias towards dominant languages and cultures,Impact on cultural preservation and respect,,,
f370762e-7dcf-4698-92fd-4264fba362f8,"While sophisticated AI has enormous potential to improve and expand human culture, there is also a risk of homogenization, inauthenticity, and over-reliance, which, if not properly managed, might undermine significant cultural values and traditions. In order to shape a future where AI enhances rather than destroys human culture, it will be imperative to proactively address these concerns through ethical AI development and cultural preservation initiatives.",Neutral,Homogenization of culture,Impact on cultural preservation and respect,Loss of cultural values and morals,,
69eb870f-f7f7-4cd0-8ccd-75ab1dd55da4,cultural songs,Neutral,Impact on traditional music and dance,,,,
d9c569f3-ab2a-462d-bb91-81e9d5efad7e,"feelings and personal touch

lack of communication among people",Neutral,Diminished human interaction and connection,Loss of empathy and compassion,,,
fa368773-9d19-400b-bd83-8568695a19dc,i would be worried about other peoples cultures being lost but I think that AI advancement might make it easier to preserve these things instead of harming them,Neutral,Impact on cultural preservation and respect,Other,,,
cc122621-7fea-4379-a838-eb732a0199c6,losing contact with other people in a more digital world,Negative,Diminished human interaction and connection,,,,
a92a01d6-264d-4b3a-99d7-8f52d5daa429,the beliefs and the kindness it brings ,Positive,Loss of cultural values and morals,,,,
f96e0a89-f53d-4b57-91b3-52ccf0af72ce,"the distance between us will increase with the advancement of AI. we talk less and due to some unemployment, Mental strength will go down as it's a matter of respect within society. ",Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
efe97b09-f3bf-44c4-9dbb-43c04462a1f6,AI is better than human because AI is controled the human,Neutral,Uninformative answer,,,,
4309b4de-d26e-44c5-a1be-75055ad0596a,AI would make all the things the same and erase most of the cultural uniques that create this world because it would create just one big cultural. ,Neutral,Homogenization of culture,Loss of cultural identity and uniqueness,,,
83a8c79c-3a7a-48f7-8c35-4f399a15a6a1,Children games world be forgotten,Negative,Loss of cultural practices and customs,,,,
65541f4e-9128-4220-bcfb-7b7322dcd1d3,"Cultures already have influence on one another, I can't predict whether AI will have an increased effect on this

",Negative,Other,,,,
0bcca981-50eb-40bf-9a7d-d175c0d0ef1b,Doing our own work.,Neutral,Other,,,,
1b8c5eba-2960-4d9e-a0ef-c418048e7655,"Food, music traditions, getting together as communities",Neutral,Impact on traditional food and culinary practices,Loss of cultural community and togetherness,Loss of cultural traditions and rituals,,
2842b23e-e9eb-4461-b9f9-579417029f47,I am worried about literature and art created by AI.,Negative,Impact on artistic expression and creativity,,,,
91666811-bceb-420e-8c8a-b8b126e2f71a,I am worried about losing my language and customs to AI since most AI tools have a westernized and English aspect.,Negative,Bias towards dominant languages and cultures,Loss of language diversity and dialects,,,
59ac92f1-9677-447e-823a-ba06a01e59ac,"I honestly don't know, culture is always changing. ",Neutral,Uninformative answer,,,,
a81318ca-0f7d-4efe-8434-81a78c4ae606,I would be concerned if AI decided to tear down temples and shrines that have lasted in my country for a long time just for the sake of efficiency.,Neutral,Impact on religious and spiritual practices,Loss of cultural heritage and legacy,,,
