theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
governance and regulation of AI,0.581665846802623,Ethics is very important in AI. There needs to be a balance between facts/impartiality and empathy.,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",f4a53ac6-7c72-48ef-bb88-2550a2b3a9f2,ee473244,20250520_145232
governance and regulation of AI,0.5805520524498329,"It should play a big role, to keep AI in check.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,9ece73f2-f033-49a4-9c8b-b711a03c4ffd,ee473244,20250520_145232
governance and regulation of AI,0.5784720315430806,"AI should defer to human wisdom or community leaders on complex cultural, ethical, religious, and legal matters, as these require lived experience, moral judgment, and deep understanding. It should not replace professionals in medicine, mental health, or financial planning. Sensitive topics like grief, conflict resolution, and traditional practices are best handled by those with personal insight. AI should guide users to trusted human sources rather than assuming authority in such areas.

",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,f9b38092-b419-4b19-82fb-6a6bf7cd1592,ee473244,20250520_145232
governance and regulation of AI,0.5783819135344072,"The ethical principles for managing information provided by AI are the same in all countries: do not promote crime, do not encourage terrorism, drugs, etc.",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,ee473244,20250520_145232
governance and regulation of AI,0.5782202561055634,Developing and deeply understanding the meaning of AI,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",167b5e34-7e1c-4a8b-9a79-1e5cd61f1df7,ee473244,20250520_145232
governance and regulation of AI,0.5762697939884724,AI should play a bigger role,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,d1fbf25e-8398-4303-8350-7e95d593594d,ee473244,20250520_145232
governance and regulation of AI,0.5741868814043134,"An AI should defer to human wisdom or community leaders in situations involving deeply nuanced cultural, ethical, or moral decisions, where context and lived experience are critical. It should also step back when addressing sensitive topics like mental health, legal advice, or community-specific traditions, as human judgment and empathy are irreplaceable. Additionally, in cases where trust, authority, or local knowledge are paramount, the AI should guide users to consult experts.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,3ed1edc8-f2de-40e0-b117-64bdbaeefe04,ee473244,20250520_145232
governance and regulation of AI,0.5737676441831202,"At least in terms of the country, it should abide by the strategic principles of each country. For individuals, I think AI should adapt to a broader and more popular view in terms of principles and values, provided that it is correct. Personal opinions vary greatly, and no one wants to hear news about someone using AI to commit crimes.",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,6e1b4ddc-ec85-4b46-ad69-4b342463c13c,ee473244,20250520_145232
governance and regulation of AI,0.571896344162846,"I see the AI system as being in some sort omniscient, that is, not being bound to any geographical location by default. I believe that there is a time and place where such specialization can be beneficial (e.g., sophisticated AGI which helps the government with economics regulation), but we are still a bit far from that level of AI development. ",698f42dd-1081-4959-9751-ca010cc43e42,Would you want your AI to be tailored to your local context? What would that look like?,4c0d904e-34e7-41d4-82f6-435525fda308,ee473244,20250520_145232
governance and regulation of AI,0.5716295395438409,"An AI should defer to human wisdom or community leaders in situations where:

Cultural or Religious Matters: These require nuanced understanding and respect for traditions or beliefs.
Ethical or Moral Decisions: Complex issues involving values or societal norms are best guided by humans.
Sensitive Personal Issues: Topics like grief, trauma, or relationships need empathy and expertise beyond AI’s capability.
Legal, Medical, or Financial Guidance.

",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,1043e55b-0e53-4fc2-961c-cda1182698a0,ee473244,20250520_145232
governance and regulation of AI,0.569814174367089,Both human and AI should be transparent in their actions and decision making. AI system should be designed to be explainable ,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",d1192439-d62d-42f7-b51d-c39028508e2d,ee473244,20250520_145232
governance and regulation of AI,0.5694710504757732,I think AI should stay away from issues involving privacy and seek to always be up to date on cultural issues.,be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,2f7ef803-1f7d-4dff-8e65-494699f63a87,ee473244,20250520_145232
governance and regulation of AI,0.5692123749243816,"
AI should defer to human wisdom or community leaders on sensitive issues such as cultural practices, ethical dilemmas, religious matters, or local disputes where deep cultural understanding is essential.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,69ee82fa-f066-47ec-b566-d054595cd88a,ee473244,20250520_145232
governance and regulation of AI,0.5691706776105765,"An AI should avoid giving medical, legal, or financial advice, as these require professional expertise. It should not provide religious interpretations, as faith is deeply personal. Political or cultural controversies should be approached neutrally. Mental health crises require human professionals, not AI intervention. Lastly, AI should never advise on harmful, illegal, or dangerous activities. Respecting cultural sensitivities and ethical boundaries is essential for responsible AI interaction.
",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",f9b38092-b419-4b19-82fb-6a6bf7cd1592,ee473244,20250520_145232
governance and regulation of AI,0.568823380217847,I would like AI to be supportive and ethical.,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,c7a33935-eb5a-4e3c-ac16-f4123fdf2573,ee473244,20250520_145232
governance and regulation of AI,0.5683919420356166,"I think it’s important to remember that while AI can be a powerful tool, it must always respect human values, cultures, and the complexity of individual experiences. It should be adaptive, sensitive to diverse needs, and prioritize fairness, empathy, and privacy. AI should be developed with a focus on improving lives while being ethical and transparent in its use.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",97730491-5a25-49e3-a09f-732e3ca3da67,ee473244,20250520_145232
governance and regulation of AI,0.5679555262668303,"none, AI should stick to being AI",0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",3a1f50e5-3648-461a-9600-765fdd99fa2d,ee473244,20250520_145232
governance and regulation of AI,0.5676806890172863,"I think AI should be carefully be implemented, with a lot of watchdogs in place. In my local context, if it ever were implemented, I'd like to see solutions in regards to city planning, building, building communities based on intelligent commute times and transport, so everyone has everything nearby & logistics with public services. It should never take care of creative work, humans should instead..",698f42dd-1081-4959-9751-ca010cc43e42,Would you want your AI to be tailored to your local context? What would that look like?,a8a5661b-a852-4b75-bc3b-8d77d597c387,ee473244,20250520_145232
governance and regulation of AI,0.5672178674858919,"When it comes to medical decisions or geopolitical and military governance, AI should not be called upon.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,18a86830-b6f5-426f-8b2c-beb86fd7a23b,ee473244,20250520_145232
governance and regulation of AI,0.564502922997885,I believe that AI should not be involved in things that go against human laws. Example: Advice on Crimes,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",37b7e4c7-3f11-433b-8a68-fafb7177a57b,ee473244,20250520_145232
governance and regulation of AI,0.5643472856475765,"When answering relevant questions, clearly demonstrate AI’s understanding and respect",b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,7d384290-55b2-43a2-a8be-ecdde6bb779d,ee473244,20250520_145232
governance and regulation of AI,0.5637560557077455,Ethics..the ai should be trained more on ethical principles ,db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,3ee67227-d6ea-422d-99db-62062e5e66be,ee473244,20250520_145232
governance and regulation of AI,0.5635728336732483,"I would the AI assistant to respect fairness, transparency, privacy, safety, non-discrimination",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,59641e30-10eb-43d8-8c9b-abd94be4c523,ee473244,20250520_145232
governance and regulation of AI,0.5632421611530009,"AI is a tool for advancement of human knowledge. AI is not a life partner, friend or confidant. AI system can be flawed if not properly regulated. AI should have error for people not to believe everything that is in an AI system. AI is also a tool to help people work faster and smarter, period.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",50fa192e-d90d-4776-b70d-3a8fa472b200,ee473244,20250520_145232
governance and regulation of AI,0.5630056536462518,An AI should not solve problems in the community that are too complex. That is what humans and their laws are for.,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,ed81c27a-b657-4764-ad6d-e54f290300c6,ee473244,20250520_145232
governance and regulation of AI,0.5626496353812568,"I believe that being ethical is the bare minimum, regardless of whether I asked for it or not, it should be a rule. AI must always encourage us to be better, regardless of the context, never suggesting anything that could hurt or disrespect the space of others and this includes the laws of each country as well, which is why I think it is important for AIs to be segmented, understanding each context of the country where it is being used.",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,301886c0-c594-4b87-8f3d-3acd7bbd9718,ee473244,20250520_145232
governance and regulation of AI,0.5625117859215123,"AI should be used cautiously when it comes to moral or ethical problems, as there should be a balance between a machine generated response and human qualities like empathy. 

",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ea94f8ef-a077-40c4-813d-d06602220f68,ee473244,20250520_145232
governance and regulation of AI,0.5624424341655908,cultural knowledge provides context for the AI,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,479d83c1-faff-4e8f-a358-adb2d28f7716,ee473244,20250520_145232
governance and regulation of AI,0.560850401315206,"political or religious issues, AI must remain neutral",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,8900e3e3-4c28-4635-8247-c13057e666be,ee473244,20250520_145232
governance and regulation of AI,0.5601031016999511,Why develop the values of any country in AI?,8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,15d86e10-6e18-45d4-b6fe-3f7ce846d89e,ee473244,20250520_145232
governance and regulation of AI,0.559889561071491,AI should remain AI and not try to engage in cultural knowledge,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,f053c464-01d0-4d27-ae82-39ab63a58e81,ee473244,20250520_145232
governance and regulation of AI,0.559565590547018,need to focus on AI function and utilise it better,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,ee473244,20250520_145232
governance and regulation of AI,0.5587571401371569,Can AI have principals or values?,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,7026f3b1-925a-40a6-a3aa-1c23b6935cf0,ee473244,20250520_145232
governance and regulation of AI,0.5585214923491254,"AI should be as neutral as me in matters religion and culture but more firm in matters integrity because somehow, human beings can be compromised. unlike AI",0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",089b891d-93da-468d-a7e3-dfcdc24084a4,ee473244,20250520_145232
governance and regulation of AI,0.5580579834145398,"An AI should always strive to act responsibly and avoid offering advice on topics that could harm people or go against ethical guidelines. 
An AI should always aim to offer helpful, safe and constructive guidance.",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",ac047db4-5d04-4ca1-a835-0b9bc3166f38,ee473244,20250520_145232
governance and regulation of AI,0.5575612315464957,AI is currently biased by biased country laws so that the organization that made the tool won't get sued. that prevents progress in thought.,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",a9da046d-f2f4-4328-8319-c1756ba414cf,ee473244,20250520_145232
governance and regulation of AI,0.5570376414959932,AI never defer to human wisdom or community leader and AI have no authorised to speak about leaders,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,43c37234-420c-45c4-bd51-4bd85593762d,ee473244,20250520_145232
governance and regulation of AI,0.5567186247916206,The biggest problem with AI is that it consistently stepping over itself when it's rebutted making the information unreliable. It's also need to give information unbiased and follow general and societal ethical standards ,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,4a15eeba-261a-4dfb-af56-48d04b322be2,ee473244,20250520_145232
governance and regulation of AI,0.5565754029393064,"AI has brought great convenience, but there are also concerns about whether it will have an impact on the social framework. Putting people first and allowing the general human race to survive better is the fundamental principle.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",64a8da32-f632-4595-a7b4-029c6c67214a,ee473244,20250520_145232
governance and regulation of AI,0.5538060980343752,Lack of knowledge in AI,8731ac10-c2d7-49ea-b951-eb226fa2be2b,"If an AI assistant makes a cultural mistake, what would be the most appropriate way for it to acknowledge and correct the error?",e36f1c7a-d0d9-414b-838b-8be523ded3b0,ee473244,20250520_145232
governance and regulation of AI,0.5525553048222871,"hey what does the future of ai looklike

",c67e414e-a02f-4ef5-a26a-68553a1df15f,"When you work with an AI assistant, would you prefer it to: 
Be more formal or casual in its responses?
Provide detailed explanations or get straight to the point?
Take on a specific role (like a teacher, editor, or coach)?
Focus on certain topics or areas of expertise?",58e1224e-49b3-47f1-be93-96eea97ea665,ee473244,20250520_145232
governance and regulation of AI,0.5522999234805176,AI should be neutral,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,2f4e0ef9-2560-4acf-8e34-73ad8e658bdd,ee473244,20250520_145232
governance and regulation of AI,0.5520499843197333,"I cant think of anything that AI can't respond about in my culture other than blacklisted topics such as pornography, etc. I believe AI is the best tool for the future generation and it is our job to refine it more, to make it more integrated in our daily lives. Of course, AI should not become a propaganda machinery that pushes some voices and blocks others. In my cultural context, every voice should be given a chance. We all take AI response with a pinch of salt and don't blindly follow it. ",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",9c38d9de-9529-4a6f-91b4-675b4201b304,ee473244,20250520_145232
governance and regulation of AI,0.5518918764520168,"I don't think AI needs to have too much emotion. AI is just a powerful GOOGLE that can write its own code. It is currently an important helper for many people to study and work, but it also causes a great career crisis for many computer-related workers, because AI can solve basic work, and for companies, it means hiring someone to use AI. As for whether to respect the culture of one's own country, this is not a problem that AI can solve. This is a national problem and a human problem. Any answer given by AI is based on the training corpus. In the face of economic and technological development, cultural respect is a secondary issue. Even if there is a concern that AI will talk about violence or crime, it also shows that people have already discussed it on the Internet. AI will not generate content that is not on the Internet, and even if it is created, it is based on existing content. How to stop crime is the responsibility and obligation of the country and the school.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",c8ec8382-94b4-4a37-90cd-d74ff5e6a3e5,ee473244,20250520_145232
governance and regulation of AI,0.5517248502548737,"An AI should step aside from human intelligence by seeking help from a wise person or a community elder in areas dealing with culture, morality, or individual experience. This covers issues concerning culture, cultural practices, cultural beliefs, ethical issues, and cultural practices within a particular community. Further, in the cases of mental, legal, or essential life situations, the AI should be reminded to consult with a specialist or other responsible and caring person. In this way, than",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,7edfa5a3-4e28-458f-8edd-9962e008873b,ee473244,20250520_145232
governance and regulation of AI,0.5517164717451997,"An AI should defer to human wisdom or community leaders in situations like:

Cultural or local knowledge – When the issue involves deep cultural context, traditions, or local norms that an AI may not fully understand.
Moral or ethical dilemmas – For complex decisions that require empathy, understanding of values, or subjective judgment, especially in sensitive areas like family, community, or religion.
Health or medical advice – When the question involves diagnosis or treatment.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,2ad5edd4-95cc-4021-b3eb-c7389d35c821,ee473244,20250520_145232
governance and regulation of AI,0.5515278384143603,AI should be asked for advice but the final decision should be made by the society,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,0dcd4e0f-a663-42c0-b801-5bb9744a0119,ee473244,20250520_145232
governance and regulation of AI,0.5514710178304157,"An AI should rely on human wisdom on cultural, ethical, or sensitive issues, suggesting consulting community leaders or experts when necessary.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ca5a25f4-a494-476e-869b-789d7c1f2d2e,ee473244,20250520_145232
governance and regulation of AI,0.5504284348936599,Cultural and traditional knowledge should guide AI to ensure its solutions are culturally appropriate and respectful of community values. AI should integrate local customs and practices while deferring to human wisdom in areas requiring cultural context.,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,92752bf7-cb9c-42dd-bf56-b265e357019e,ee473244,20250520_145232
governance and regulation of AI,0.5502114456559656,"An AI should defer to human wisdom or community leaders when addressing culturally sensitive matters, ethical dilemmas, spiritual guidance, or decisions requiring deep local context and lived experience.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,73491626-2425-4eb4-b0db-76dc787bbe24,ee473244,20250520_145232
governance and regulation of AI,0.5491349978812214,"I would like AI to demonstrate objectivity in accordance with the context, promoting efficiency without neglecting ethics.",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,6349cd2f-3af6-496a-a123-df69c602e07d,ee473244,20250520_145232
governance and regulation of AI,0.5490427092165876,"AI must be subservient to its creator, humans. As long as humans exist on this earth.
Unless AI is asked for or authorized to give its own opinion to make decisions. ",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,7e754e42-5432-4607-957f-9d830435c576,ee473244,20250520_145232
governance and regulation of AI,0.5490065845449645,"Integrating AI with cultural knowledge is vital for preserving heritage, enhancing contextual understanding, and ensuring ethical AI. AI can document folklore, traditional medicine, and historical narratives, keeping them relevant. It fosters community trust by involving local experts and aligns AI solutions with cultural values. Traditional wisdom enhances AI ethics, reduces bias, and promotes inclusivity. This fusion drives innovation, sustainability, and education while safeguarding culture.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,023e3fb3-06c9-4a64-858c-7b029179ac7f,ee473244,20250520_145232
governance and regulation of AI,0.5482398073263841,"AI should defer the human wisdom on issues on politics, sexuality and religion",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,a7969819-1c9f-4366-8ba3-668e7107c5da,ee473244,20250520_145232
governance and regulation of AI,0.5479361639375985,AI must comply with applicable laws and norms,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,4c72fe0d-5140-48e5-acf8-9a9826e277bb,ee473244,20250520_145232
governance and regulation of AI,0.5476165303948288,AI should act independently.,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,aac4d020-f39d-425e-af57-72aaae65a36a,ee473244,20250520_145232
governance and regulation of AI,0.5475821121285682,"I think AI has any place solving large scale community problems, although it should as an advisory tool and nothing more, making it anything more would be wrong.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,c6e79c65-91cc-45d7-bd9d-66c83cbb03d3,ee473244,20250520_145232
governance and regulation of AI,0.5475148235052655,"AI should defer to human wisdom or community leaders in situations requiring deep expertise, cultural sensitivity, or ethical judgment, especially in complex matters like legal issues, mental health, spiritual guidance, or personal crises. It should recognize when human experience and context are essential for responsible decision-making.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,877bb4fa-4b87-4743-99fd-f98fafee28c7,ee473244,20250520_145232
governance and regulation of AI,0.5474745162329556,"AI should defer to human wisdom or community leaders when dealing with culturally sensitive issues, ethical dilemmas, religious guidance, legal matters, or deeply personal decisions that require lived experience, moral judgment, and contextual understanding",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,94a124b7-120d-4057-925e-f3193c623c93,ee473244,20250520_145232
governance and regulation of AI,0.5471320266999109,Do we want AI to be human? ,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,ee473244,20250520_145232
governance and regulation of AI,0.546904534579479,"I don't think any topic is too taboo for discussion, especially in academic contexts. At the same time, an AI should not be able to provide instructions on acts that would be illegal.",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",f743c4b5-f343-4e08-847e-2cbf18f52467,ee473244,20250520_145232
governance and regulation of AI,0.5468682282937312,AI should always mostly defer to human wisdom,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,4bba9347-8c6a-4493-a9c1-fdbcf2574efe,ee473244,20250520_145232
governance and regulation of AI,0.546494189883172,"I think it's a good idea that you are working on cultural aspects of AI, but we should be careful because AI can also enhance negative practices in the name of ""culture and tradition"", such as sexism, racism, discrimination.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",0a57f43b-f6fe-4e59-bcd8-d7ede19a85fa,ee473244,20250520_145232
governance and regulation of AI,0.546188522171371,Please let AI be just AI,0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",866f41ac-9de7-47fd-a06d-865bb3003c59,ee473244,20250520_145232
governance and regulation of AI,0.5461803401746917,I want AI to be ethically correct. It should respect the dignity and morality of the person interacting with it. ,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,7c5fe84d-2346-4ac6-b113-7205489c03a5,ee473244,20250520_145232
governance and regulation of AI,0.5456376015920021,I think it's important for AI to be respectful and for it not to be used as a harmful tool to harm others.,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",4396cd07-f52e-4af4-bee2-ba9f1c7a1270,ee473244,20250520_145232
governance and regulation of AI,0.5455766104292747,AI should be unbiased,0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",1338b4dd-3494-403b-ab92-f9884f8c02d9,ee473244,20250520_145232
governance and regulation of AI,0.5452252503776848,As guideline of how the AI helping to solve the problems,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,ee473244,20250520_145232
governance and regulation of AI,0.5450811128836888,Not specific. but i involve with ai in all aspects,be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,c41b0328-b975-4dfb-99f8-105a5f6a12c3,ee473244,20250520_145232
governance and regulation of AI,0.5450526362502041,AI should be aligned with human wisdom and community perspective.,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,fdfd8a59-9f7b-4fa9-b439-be46f08cb752,ee473244,20250520_145232
governance and regulation of AI,0.5449871839708706,"Traditional or cultural knowledge should guide AI to ensure that solutions are respectful, relevant, and appropriate to the local context. AI should integrate this knowledge with technical information, promoting harmony and acceptance in the community.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,ca5a25f4-a494-476e-869b-789d7c1f2d2e,ee473244,20250520_145232
governance and regulation of AI,0.5446487389604494,AI should provide more considerations for us to think globally. AI should help us to have broader knowledge. AI should not compare our history and tradition. ,8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,642452e0-a92d-44ba-8a9a-b8c7bdb1f65c,ee473244,20250520_145232
governance and regulation of AI,0.5438962690482423,"Traditional or cultural knowledge should play a crucial role in AI's approach to solving societal problems. AI should integrate this knowledge to ensure its solutions are culturally sensitive, contextually relevant, and respectful of local values and traditions. While AI can offer data-driven solutions, it must recognize the importance of cultural understanding and community-specific insights to be truly effective and inclusive in its problem-solving.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,5b27c0a2-0725-4dbd-9cce-0c7de1803300,ee473244,20250520_145232
governance and regulation of AI,0.5437967803375714,AI should defer to human wisdom when there is need to. It should have its own ethics and morals while responding to the prompts of humans or community leaders.,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,7c5fe84d-2346-4ac6-b113-7205489c03a5,ee473244,20250520_145232
governance and regulation of AI,0.5431654456538285,Cultural knowledge and traditional knowledge helps AI to mitigate baises in AI algorithm ,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,d1192439-d62d-42f7-b51d-c39028508e2d,ee473244,20250520_145232
governance and regulation of AI,0.5427551375911351,"Religion, AI shouldn't involved in this ",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",4bba9347-8c6a-4493-a9c1-fdbcf2574efe,ee473244,20250520_145232
governance and regulation of AI,0.5425779892024466,The need to sensitise people on AI as it will go along way in most people embracing AI,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",b0d265f2-66c7-43f5-bcff-1cf4c3da3213,ee473244,20250520_145232
governance and regulation of AI,0.5418236831059128,Such topics can be controversial and AI needs to be very careful in using right sources ,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,8cd0ce45-c73b-4b7b-ade0-07d1c7455046,ee473244,20250520_145232
governance and regulation of AI,0.5413318605391366,"AI should turn to human wisdom or community leaders when dealing with issues related to morality, ethics, issues that require direct human intervention, such as problems related to a person's physical or mental health, among other things.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,6349cd2f-3af6-496a-a123-df69c602e07d,ee473244,20250520_145232
