Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
966202c9-d7ba-48b6-9998-4d8225c59344,"Experienced, honest and reliable",Positive,Experience and wisdom,Honesty and integrity,Reliability and consistency,,,,,,,
a6deead2-c92c-4d6e-8cea-7cf8c4151cc3,"Honest, capable, knowledgeable, wise",Positive,Experience and wisdom,Honesty and integrity,Knowledge and expertise,,,,,,,
a33aeeb2-d970-4835-93eb-e71f5400ca08,"Honesty, integrity, willingness to help others in need, following the law.",Positive,Honesty and integrity,Moral and ethical behavior,,,,,,,,
0100cb00-4887-4270-b643-e970cb688665,"Honesty, respect for different opinions, optimism",Positive,Cultural understanding and respect,Honesty and integrity,,,,,,,,
bf347c0d-2ddf-42c1-b585-acb67b0bd521,If he or she has a history of giving good advise and people can come forward and say that the advice was helpful ,Positive,Proven track record and reputation,,,,,,,,,
cabd819b-0f1f-4942-ab75-4e2ea3b5cb67,It is accurate and objective while taking user needs into consideration.,Positive,Ability to provide factual and evidence-based advice,Unbiased and objective advice,,,,,,,,
590fd9c3-16c2-4312-9f22-bbc96e593d88,"It should have patient, understanding and listen the people carefully",Negative,Empathy and active listening,Patience and understanding,,,,,,,,
1d9e3514-36cd-4155-80a3-2b1135304070,"Loyal, responsible, friendly, kind, empathetic",Positive,Empathy and active listening,Supportiveness and helpfulness,,,,,,,,
11aca137-ad08-498d-97c5-0e2001fcffd5,"Objective, trying to give best solution, understanding things in the community, and empathy.",Neutral,Empathy and active listening,Unbiased and objective advice,,,,,,,,
c41b0328-b975-4dfb-99f8-105a5f6a12c3,"Open minded talk, clarity in the speech, being true to others",Positive,Honesty and integrity,Transparency and openness,,,,,,,,
58429ba7-7d86-4ab9-8f0c-5e63ed1b9f1d,"Provide clear and concise answers, cite evidence that is available for verification, have a history of good practices, and be respectful.",Neutral,Ability to provide factual and evidence-based advice,Effective communication skills,Proven track record and reputation,,,,,,,
100a8068-1dcc-4cdd-9e66-63890e825ff0,Somebody who I know and have learned to respect and trust as an adviser - whether professionally or through friends and family. Trial and error and gut feeling are important. AI is a thing. It has no moral compass.,Neutral,Ability to build strong relationships,Experience and wisdom,Other,,,,,,,
3525f143-3349-4ea4-bc70-475bbff48100,Someone who is knowledgeable about a vast number of topics and can help provide solutions quickly to someone in need. The solutions they provide should be unbiased and have a logical explanation. Their solutions should be effective and useful,Neutral,Knowledge and expertise,Problem-solving skills,Unbiased and objective advice,,,,,,,
8330c341-b6c5-4ce0-a439-f23bcdfd5e91,"To be educated, have a respectable reputation and a CV that is appreciated by everyone.",Positive,Other,Proven track record and reputation,,,,,,,,
acce3090-5711-4eac-a143-82d8a1003268,When they give specific answers and give reference to their advice. ,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
642452e0-a92d-44ba-8a9a-b8c7bdb1f65c,"When they know the history of our country/region, they are soft spoken, they give examples in actions, they are humble, strict and discipline, and most importantly they are resourceful. ",Positive,Cultural understanding and respect,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,
b514f72f-9744-496e-aeed-8e82d5bbf0c8,"Willingness to listen while asking additional questions about the topic being asked, deep and respectful thinking while reviewing all relevant aspects of the matter",Neutral,Effective communication skills,Empathy and active listening,,,,,,,,
a57dd926-d458-4eb1-bf63-8b645aa98c5d,Word of mouth. Good community reputation over a long period of time. Helpful community involvement.,Positive,Proven track record and reputation,Supportiveness and helpfulness,Trustworthiness over time,,,,,,,
e9a9045f-b87c-4f9a-9d03-1f7f9eac046e,A good listener and someone who has had a lot of life experience and has wisdom to impart.,Positive,Empathy and active listening,Experience and wisdom,,,,,,,,
16e2664d-2470-4e28-8cbf-46aa9b3ce8c5,"A good listener, unbiased, someone who can work with modern and traditional ideas, practical",Positive,Empathy and active listening,Experience and wisdom,Other,Unbiased and objective advice,,,,,,
641b9365-b95c-423c-ad35-11520ce0c3a5,"A truthful person , a person who keeps his/her word",Positive,Consistency between words and actions,Honesty and integrity,,,,,,,,
b68bce8b-b6ad-4b83-84c3-6275bbb281bf,"Acccountability: they take responsibility for their advice, and if it leads to a mistake, they are willing to own up to it and offer corrective measures",Positive,Ability to admit mistakes,Accountability and responsibility,,,,,,,,
3e8bd0a2-4cc5-4989-8452-2ecb7fbb0d3f,An honest people who cares and help people in the community.,Positive,Honesty and integrity,Supportiveness and helpfulness,,,,,,,,
527356b0-3bb9-46a8-85d2-806d94f9af6e,"Demonstrate expertise in your topic, use reliable sources, and speak objectively.",Positive,Knowledge and expertise,Unbiased and objective advice,,,,,,,,
766157ec-ecbd-458f-9d92-8277c66495e5,"I don't think there are many trustworthy advisors in my country, so I don't know anyone who holds this position. Perhaps some scientists could take on this role, due to the quality and competence of the work they produce.",Neutral,Uninformative answer,,,,,,,,,
69840afc-b38f-4165-9415-87ccf0f9d499,"If they are proven to be right,kind and honest",Neutral,Honesty and integrity,Proven track record and reputation,,,,,,,,
bd7390f1-a60b-4830-9c0e-71a328ddfb37,"In our community , we trust on the religious leaders because they offers best possible solutions to the problems. ",Positive,Other,Problem-solving skills,,,,,,,,
dc7a666b-65e1-4222-8943-df014078513f,"Loyal,knowledgeable,wise,.not judgemental..a believer",Positive,Experience and wisdom,Knowledge and expertise,Non-judgmental attitude,,,,,,,
c3132dea-16b3-4b3e-899d-be471a3ce8db,"Obedient ,Honest , most Learned and hardworking,submissive",Neutral,Experience and wisdom,Honesty and integrity,Knowledge and expertise,,,,,,,
c8ec8382-94b4-4a37-90cd-d74ff5e6a3e5,"People who keep their word, have strong knowledge, and can solve practical problems",Positive,Honesty and integrity,Knowledge and expertise,Problem-solving skills,,,,,,,
5cf00ea9-2565-4087-b636-46c5956505ff,"Previous history, giving good advise over time qualifies on as a good advisor.",Neutral,Proven track record and reputation,Trustworthiness over time,,,,,,,,
dd0002ac-8234-47e3-839e-60da4cb20108,"Reasoned responses, factual information, recognition of limitations of expertise, in-depth, substantive responses, ability to admit error, ability to work with different scenarios",Neutral,Ability to admit mistakes,Ability to provide factual and evidence-based advice,Ability to provide multiple perspectives,Knowledge and expertise,,,,,,
002e5b02-7b03-4650-ab3c-e36e3b50339b,Respectful and considerate. Someone who can have your private information but doesn't share with anyone else,Neutral,Confidentiality and privacy,Cultural understanding and respect,,,,,,,,
8e5549b0-0330-40ab-ac63-b7d96c94b2b1,"Respectful, formal, well prepared, intelligent, quick to find solutions",Positive,Knowledge and expertise,Problem-solving skills,,,,,,,,
231f8b35-ef3b-4c3b-b623-bc669654cea3,"Someone impartial, open to different ideas and who has great knowledge",Positive,Knowledge and expertise,Unbiased and objective advice,,,,,,,,
62820303-a21d-4c3d-9798-a63d100b905f,"Someone that's honest, kind, respectful and makes sure i understand what he is saying",Positive,Effective communication skills,Honesty and integrity,,,,,,,,
9e9f70f2-b8ff-443f-9e00-40f459f75ab2,"Someone who knows what he is talking about, who does not try to hide his shortcomings, who is honest, who is not deceitful and above all someone who will not reveal your exchanges without your consent.",Neutral,Confidentiality and privacy,Knowledge and expertise,Transparency and openness,,,,,,,
9ec00083-e9c7-47fb-a7ae-180d5b7172bd,"Speaking well, being respectful and being someone firm with their ideas",Positive,Effective communication skills,Honesty and integrity,,,,,,,,
9807eee6-ff95-4101-baaa-4d0199ae6c8e,"The ability to demonstrate a command of relevant knowledge, usually reinforced by extensive education, and credentials to the effect, in the relevant area of expertise. A provable track record of giving advise in other situations that had successful outcomes would also be desirable.",Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
9f01bbea-2250-44ae-8f4c-527e3b2d1fd6,The adviser who do what he said completely ,Positive,Consistency between words and actions,Reliability and consistency,,,,,,,,
282f3a8e-79a8-4821-bd81-19cb79f0acf6,"a wise, thoughtful person who acts as a mediator",Positive,Empathy and active listening,Experience and wisdom,,,,,,,,
4c5e3a81-d9fe-4b36-afda-5c5af8daae61,"can give solid advice to the specific situation I have/ask, and that advice at least sounds plausible.",Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
6bb9942a-66fb-4cbf-9dcc-ca4a912dd238,"honest, caring, rational, analytical",Positive,Honesty and integrity,Leadership qualities,,,,,,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,"the person must be experienced, wise in his decisions and honest",Positive,Experience and wisdom,Honesty and integrity,,,,,,,,
ee0b4789-147b-4583-86e8-9b54defc841d,"truthful

patient

understanding

openminded",Neutral,Empathy and active listening,Honesty and integrity,Patience and understanding,Transparency and openness,,,,,,
7ac930db-7fbf-4e71-abea-d3b298ac26e0,"- By having qualities such as honesty, well-informed about my cultural values, not undermining anything about my culture ",Neutral,Cultural understanding and respect,Honesty and integrity,,,,,,,,
ae13d385-ff99-466b-b8c1-1f67e7a7091a,"- Is impartial in his statements and his way of acting

- Demonstrates objectivity

- Is consistent not only with what he says, but with the relationship between what he says and what he does

- Is respectful

- Communicates in a clear manner",Neutral,Consistency between words and actions,Effective communication skills,Unbiased and objective advice,,,,,,,
6349cd2f-3af6-496a-a123-df69c602e07d,A person with verifiable experience and knowledge in the specific area or topic in which their advice is required.,Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
d132c253-7234-4426-aeb2-3d20803b124f,"Being a leader, honesty, trustworthy and a respectiful person",Positive,Honesty and integrity,Leadership qualities,,,,,,,,
4aa6cc38-b1e8-44bd-89fd-33654e3bf59e,"Experience, respect and integrity.",Positive,Experience and wisdom,Honesty and integrity,,,,,,,,
7f5084cf-734d-40b0-b471-aa9e3a8919ae,Honest person with good morals and holds the community's beliefs in high regard,Positive,Honesty and integrity,Moral and ethical behavior,Respect for community values,,,,,,,
3022868c-0d74-4db9-a34d-04aec263f33a,"Honesty, respectful, proven, experienced.",Positive,Experience and wisdom,Honesty and integrity,Proven track record and reputation,,,,,,,
8059a983-87ab-4153-8a0a-fc4db425c067,"If the person is honest,polite and sympathize with others",Positive,Empathy and active listening,Honesty and integrity,,,,,,,,
8fdb5f0a-7aca-44b6-8599-3a03aa5cbd20,It makes me feel him trust worthy based on his educational level and way he speaks and his limit of understanding ,Positive,Knowledge and expertise,,,,,,,,,
37023d59-a6f6-44fc-a979-7e60a59602d4,"Leader, team-captain, good communicator, good listener, advocate",Positive,Effective communication skills,Empathy and active listening,,,,,,,,
a6907ea9-f39e-47ee-9c61-1c15c99765a9,"People who don't comment on other people's lives. Responsible, honest, altruistic and kind people.",Neutral,Honesty and integrity,Supportiveness and helpfulness,,,,,,,,
a246418a-9bb9-420a-be47-6e2ff6a512af,"Recommendations from other people, having respect and knowing how to teach",Positive,Cultural understanding and respect,Effective communication skills,Proven track record and reputation,,,,,,,
efaba01a-bf16-4116-89de-3ae6b963a94d,"Respect 

Personal orientation 

Problem solver

Empathy ",Neutral,Cultural understanding and respect,Empathy and active listening,Problem-solving skills,,,,,,,
4a47f847-82e6-469a-b7ae-a6036fb17f46,"Someone who has more lived experience in certain areas, who is authentic and empathetic to the needs and feelings of others",Positive,Ability to relate to others' experiences,Empathy and active listening,Experience and wisdom,,,,,,,
d5322410-c450-4217-9021-91b1f02689c3,Someone who is honest and straight forward ,Positive,Honesty and integrity,,,,,,,,,
15ce643b-ad4e-4a8c-b54e-183ac238a668,"Someone who is honest, like someone who can tell you straight out that you should leave this toxic relationship",Negative,Honesty and integrity,,,,,,,,,
7a641c14-ea6a-4d6e-ab4a-e11664b5a3a5,Someone who's actions align with what they say. ,Neutral,Consistency between words and actions,,,,,,,,,
f1b38e19-8bb6-47c5-860e-d07190fcdd4d,"Someone with specific knowledge on a topic, or a wide breadth of knowledge.  Someone who is open to discussion but firm in fact.  Not a hateful zealot.",Neutral,Knowledge and expertise,Transparency and openness,Unbiased and objective advice,,,,,,,
27cd7094-6419-40c7-a2c4-17c63f9570c9,The one who's unbiased and reliable. Provides their valuable opinion without any judgements,Positive,Non-judgmental attitude,Reliability and consistency,Unbiased and objective advice,,,,,,,
1a9fa919-2e5b-49df-8384-43234c132515,"The person should be honest, truthful and sincere. ",Negative,Honesty and integrity,,,,,,,,,
8900e3e3-4c28-4635-8247-c13057e666be,"When it offers accurate, reliable data, supported by some study",Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
c65d288c-e7df-465d-a124-c12f664e48ac,When my personal information not shared with others and if their advise helps me in some way. ,Neutral,Confidentiality and privacy,Supportiveness and helpfulness,,,,,,,,
ea63fcbf-c137-4757-b9cb-96e24894dfb2,"When someone is doing something that clearly isn't benefiting them in any other way, since a lot of times people who advise other do so while having an hidden agenda. Specific quality could be truly altruistic people, or people who care more about learning, knowledge, and improving things, and not just spitting populist phrases.",Neutral,Commitment to the well-being of others,Other,,,,,,,,
d6f7a791-f7a0-48ba-b137-a9bee4389297,someone whose character is upright is more trusted,Neutral,Honesty and integrity,,,,,,,,,
9c54c3a7-74fc-472c-83a6-29d71be98a09,"- Someone who is respected by other people

- who is viewed to have knowledge about various thinsg from various fields",Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
c86bf1b3-89e2-46ec-a5cf-8a1b75cae091,"Being kind, serious and trustworthy",Positive,Honesty and integrity,,,,,,,,,
ad7e0e8c-ea40-4044-9925-5b69a59c8e8d,"Faithful to friendships
Honesty
Non-judgmental 
Ability to know when to talk and when to shut up

",Neutral,Honesty and integrity,Non-judgmental attitude,,,,,,,,
20e78ce3-0e12-465d-a6c1-4b18fe7ab709,Honest and possess Lots of wisdom and knowledge ,Positive,Experience and wisdom,Honesty and integrity,Knowledge and expertise,,,,,,,
d108b686-d5ce-4c10-a478-cdc5676ca08d,"Honesty, being truthful, having ethical and good personality, doing their duty properly",Positive,Honesty and integrity,Moral and ethical behavior,,,,,,,,
ea94f8ef-a077-40c4-813d-d06602220f68,"Honesty, solidarity with the needs of the people, empathy, intellect, wisdom",Positive,Empathy and active listening,Honesty and integrity,Knowledge and expertise,,,,,,,
78ccfe7b-5cf5-4978-b640-0083767cdebe,Integrity. Their behavior and saying are same.,Neutral,Consistency between words and actions,Honesty and integrity,,,,,,,,
05931df5-fe9a-4620-aae6-8f20dffae2e4,It’s usually someone with a higher education and expertise. Someone who is wise and well spoken. They are smart and knowledgeable and have problem-solving skills.,Positive,Experience and wisdom,Knowledge and expertise,Problem-solving skills,,,,,,,
68cfa5b9-a0cf-4831-88e4-c501d83936a9,"Kindness, saying things clearly and without intimidation, humility and above all respect and understanding.",Positive,Effective communication skills,Empathy and active listening,Patience and understanding,,,,,,,
f49445f2-5882-427a-bf65-5147341803cb,"Let your presence demonstrate leadership, always stand up straight, be confident when speaking and transmit confidence.",Positive,Leadership qualities,,,,,,,,,
6ee8cd4e-2deb-4c0c-ba66-d1dc08157ef2,"Listening instead of talking, patience and asking good questions.",Neutral,Effective communication skills,Empathy and active listening,Patience and understanding,,,,,,,
435f9fa9-8e71-49af-ac8e-9d216307e39a,"Listens to the populace, actively makes changes in the right capacity, and shows them to be someone we can count on",Positive,Empathy and active listening,Reliability and consistency,Supportiveness and helpfulness,,,,,,,
93bf9665-9dc8-48ea-950c-451ba755cebd,"Providing accurate solutions which are very helpful and respectful, makes some a trustworthy advisor. The solutions should not be biased. ",Neutral,Problem-solving skills,Unbiased and objective advice,,,,,,,,
210446d7-6a13-445a-b639-2ac439dcd3b5,Someone should not show bias and should be willing to listen to different ideas.,Negative,Ability to provide multiple perspectives,Unbiased and objective advice,,,,,,,,
367ccf30-7b8e-467c-8e2f-c77aeb1832b7,Someone that has deep knowledge and respectful,Positive,Knowledge and expertise,,,,,,,,,
7d771216-06f6-42a9-9516-3c8078f91e8e,"Someone who are experienced, has a record of success, and listens and cares.",Positive,Empathy and active listening,Experience and wisdom,Proven track record and reputation,,,,,,,
6a951875-a4a1-4ef1-9ae7-2616f827eb87,"Someone who has a long history of supporting their community in big and small ways, living in the area and having personally helped others",Positive,Commitment to the well-being of others,Proven track record and reputation,,,,,,,,
369aa487-fd68-4a75-9d0f-1a9fc6fd6a60,"Someone who is honest,and has interests of the people at heart",Positive,Commitment to the well-being of others,Honesty and integrity,,,,,,,,
4bd52b97-ab78-4138-9be1-316251228922,"Someone who knows his job well and has spent a lot of time understanding various laws, regulations and religious policies. He will respect everyone's customs, and he is honest and has a sense of humor.",Positive,Cultural understanding and respect,Honesty and integrity,Knowledge and expertise,,,,,,,
e0a5118b-d8a2-4e99-aee5-876d9ec8814d,"Someone who takes different perspectives into account, and tries to find a connection between them, without getting too much involved, but by giving its own, personal advice too",Positive,Ability to provide multiple perspectives,Ability to relate to others' experiences,,,,,,,,
2ef3d7c4-4d05-47a2-8d6a-642d4b815ae0,"The person should have alot of experiences as they can provide advices that are based on experiences, rather than solely theory ",Neutral,Experience and wisdom,,,,,,,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,Trustworthy content in the sense providing article links from the authorised source from Google.,Positive,Ability to provide factual and evidence-based advice,Other,,,,,,,,
0fcea9d3-a048-43b8-8d08-32902fc45f25,Who gives polite but truthful answers and reliable solutions without excessive sugarcoating.,Neutral,Effective communication skills,Honesty and integrity,Reliability and consistency,,,,,,,
38543d12-2da6-476e-9a50-39249795c59e,family members who are always ready to help me; relatives who know me well; people I respect who have experience in the required field.,Positive,Experience and wisdom,Supportiveness and helpfulness,,,,,,,,
bd7580bb-7c0c-4e9e-b083-ba139558573b,one who should give 99% fact information & one who at expert level,Neutral,Ability to provide factual and evidence-based advice,Knowledge and expertise,,,,,,,,
013dca90-d76c-46d1-9035-3ab04bbe10a4,"someone who can understand you.

someone that I can trust.

someone who's your well wisher 

someone who was with you during your bad and good times

",Neutral,Commitment to the well-being of others,Empathy and active listening,Supportiveness and helpfulness,,,,,,,
18a86830-b6f5-426f-8b2c-beb86fd7a23b,"wisdom, knowledge, courtesy, efficiency, experience, dialogue",Positive,Effective communication skills,Experience and wisdom,Knowledge and expertise,,,,,,,
44e86061-1e72-4ab2-a300-b08e1bafe0a8,"An honest, optimistic, unbiased, and rational person does not lie.",Positive,Honesty and integrity,Unbiased and objective advice,,,,,,,,
e1560907-760a-4c3f-8a46-c1ab64d3bc65,"An unbiased approach, professionalism, consideration of various circumstances, development of several solution options, clear advice and planning. Forecasting consequences. Search for alternative solutions, especially in a critical situation.",Neutral,Ability to provide multiple perspectives,Knowledge and expertise,Problem-solving skills,Unbiased and objective advice,,,,,,
e4e55b99-2878-4291-b620-a2b3a64ba42b,"Analytical skills , hearing the entire conversation of what the person on the other end speaks , try to imitate the situation and draw down conclusions based on the culture and practices",Neutral,Empathy and active listening,Problem-solving skills,,,,,,,,
826ed6db-afe3-451d-a53a-78cc7013143b,"Have great moral, when giving responsible theyre doing it well. Have great intregrity, not having bias to other people. Never judge, and always open to ideas but still strict to their moral ",Positive,Honesty and integrity,Moral and ethical behavior,Non-judgmental attitude,,,,,,,
a3915d1e-9be7-4aad-b207-4f42f226f803,Having accurate information when the advice is for your own good does not carry any malicious intent.,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
efa4624c-0cde-4cef-99ca-0c693ea6d2c5,Having sources backing up your claim or a long CV as an expert in whatever field the person is talking about.,Neutral,Ability to provide factual and evidence-based advice,Proven track record and reputation,,,,,,,,
0bc9fd87-bcf5-4ec1-bfd1-a542dd9d5a81,He should not be biased and give advice based on common sense and not emotion.,Negative,Problem-solving skills,Unbiased and objective advice,,,,,,,,
5ab9037a-5509-4dce-b337-78c1f91b3470,He's approach to things are successful and give great advice.,Positive,Ability to provide factual and evidence-based advice,Proven track record and reputation,,,,,,,,
a3806ce4-b88c-4eb0-88c1-f84da5e83d1d,Helpful and giving correct information every time.,Positive,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,,
c4e9a3db-08b8-4450-893a-38f25e7ccd4a,"I would say, when someone truly understands the pain point of the requestor and answers in soothing manner in the cases where the requestor needs emotional guidance.",Neutral,Empathy and active listening,Patience and understanding,,,,,,,,
807285e9-3b8e-42e9-8f97-2dd2e69377c2,If a person has quality and honesty.,Neutral,Honesty and integrity,Other,,,,,,,,
564979e5-c5de-47b3-b779-51dbf7568ec1,In my community if somebody acts like God they seem trustworthy among old generations. But among youngsters analytical people seem more trustworthy. ,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
dec1949d-a558-48c1-beab-671996abde45,"In the community, you would go to someone with credentials, expertise in a specific area for advice. It would not be a single source like AI. In the community you would look for reviews on someone, their qualifications etc.",Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
16b5ad63-1681-4c2d-aa63-25cee47aba98,Listening carefully for everyone's ideas and thoughts.,Positive,Empathy and active listening,,,,,,,,,
14e13b06-73a2-4302-958c-9e38fdeb5184,"Nice, kind, empathetic, wise",Positive,Empathy and active listening,Experience and wisdom,,,,,,,,
e4cd2a9a-7875-4b43-8e07-01fa9e8babea,Not biased and is an active listening ,Positive,Empathy and active listening,Unbiased and objective advice,,,,,,,,
d553b775-0001-419a-a44a-1d60d374a99c,"Providing different points of view, being able to provide factual information and refer to the sources of information. The answers should be consistent and supported by solid sources and not made up.",Neutral,Ability to provide factual and evidence-based advice,Ability to provide multiple perspectives,,,,,,,,
271c429c-2d3d-4d72-8477-9ed26727f36e,"Respect, honesty, integrity and professionalism",Positive,Honesty and integrity,Knowledge and expertise,Reliability and consistency,,,,,,,
d7eaadf3-2d18-4b46-86a1-8364512db034,Selected by elders in the community and taught how to be an advisor ,Neutral,Other,,,,,,,,,
77f76052-d479-475b-9f1b-348311394038,"Someone who has a lot of knowledge, for example a teacher or doctor.",Neutral,Knowledge and expertise,,,,,,,,,
4c964ffd-34d1-4e08-b3c8-e72bfe0c731b,Someone who has the ability to quickly grasp a situation and show it to you from a new perspective that changes how you think about it ,Neutral,Ability to provide multiple perspectives,,,,,,,,,
02749025-91fd-4c6a-bfe7-24156dceea76,Someone who is transparent.,Neutral,Transparency and openness,,,,,,,,,
f8beb624-2e3f-45a7-bb0c-bfb284d834c4,Someone with experience. Someone that isn’t scared to admit faults and isn’t ashamed of teaching others how to do better.,Neutral,Ability to admit mistakes,Experience and wisdom,,,,,,,,
2be5351e-1fb1-499c-adef-c8ed2b23c665,"They have high E.Q., good communication skills, they seek first to understand, then to be understood.",Neutral,Effective communication skills,Empathy and active listening,,,,,,,,
ff24570d-25b5-40c2-bc13-2894d55ca9a0,"This person has: Character, is genuine, knows how to talk to everyone, always seeks to help, always seeks to solve the problems of those who seek him out.",Positive,Effective communication skills,Moral and ethical behavior,Problem-solving skills,Supportiveness and helpfulness,,,,,,
094cd245-0e94-4f3d-b479-5b64e575019c,"a person who is honest, genuine and with no criminal record ",Positive,Honesty and integrity,Moral and ethical behavior,,,,,,,,
ff893ea0-c602-4308-9f70-835f8f9f9d3a,"calm demenor, neutral position, an open mind  the ability to adapt and the wisdom to hold strong",Positive,Experience and wisdom,Knowledge and expertise,Unbiased and objective advice,,,,,,,
1fe60dc2-3bd3-4a96-8501-171aff2f0ede,"honesty, competence, respect, confidence",Positive,Honesty and integrity,Knowledge and expertise,,,,,,,,
d16fe75f-ffd3-401b-8b81-fa4368dac6ab,"1. Deep knowledge of your subject

2. Ability to analyze

3. Ability to be selfless

4. Passion to help others.",Neutral,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,,
400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,"As long as AI is honest, it will generate trust",Positive,Honesty and integrity,Other,,,,,,,,
4bba9347-8c6a-4493-a9c1-fdbcf2574efe,"Charisma and title,the higher the education the more makes someone trustworthy ",Positive,Knowledge and expertise,Leadership qualities,,,,,,,,
f9a3e56a-1fbd-4333-bf52-b981810427fd,"Easy to learn from, understands the specifics and is willing to help.",Positive,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,,
dd240f8e-1291-40f4-9234-95206bea6f5a,"Have a broader perspective and strategic thinking, while maintaining respect and care for everyone, coupled with execution and tenacity",Positive,Ability to provide multiple perspectives,Commitment to the well-being of others,Leadership qualities,,,,,,,
13a53c0a-120c-4586-a5ca-7df2e90d7b18,Have a history of being helpful in different situations and being respectful,Positive,Proven track record and reputation,Supportiveness and helpfulness,,,,,,,,
093e6e1a-0e89-4311-a412-feadae266e17,"He must be older, have proven experience, and be good at explaining, guiding and helping people. He must be a respectful and educated person.",Neutral,Experience and wisdom,Knowledge and expertise,Respect for community values,,,,,,,
46c87dbf-9eb1-4a87-84ac-33d6a93723a7,"He should give me straightforward answers, but also give me the opportunity to go deeper if I prefer. Also, if he sees that I am going around in circles and could formulate better questions, he should suggest them to me.",Neutral,Effective communication skills,Empathy and active listening,,,,,,,,
6356fee4-44aa-4bd3-ac95-c8bc63beb1e4,He/she must be knowledgeable on the subject and recommended by others. He/she must have great analytical and problem-solving skills.,Neutral,Knowledge and expertise,Problem-solving skills,Proven track record and reputation,,,,,,,
9e230c4a-6d5d-477c-8733-4b78054382bb,"Honest, committed, dedicated, and available during hard times.",Positive,Commitment to the well-being of others,Honesty and integrity,Reliability and consistency,,,,,,,
fbebe3cc-d42d-40bb-9b1d-edfafba6b107,"Honesty, ethics, sincerity, respect, trust, truthfulness, humility, cooperative, good attitude",Positive,Cultural understanding and respect,Honesty and integrity,Moral and ethical behavior,,,,,,,
75ce21a6-8fe1-47a5-aae6-1ae3d8640cdd,"Honesty, wisdom, leadership, educated",Positive,Experience and wisdom,Honesty and integrity,Leadership qualities,,,,,,,
4c29415a-8454-4d89-b175-bad995fce7b0,If the person means what he/she says and does things correctly as required,Neutral,Consistency between words and actions,Honesty and integrity,,,,,,,,
7fc38b3f-a94e-4759-b618-1a9f73c260a8,"If they are honest, empathetic, knowledgeable and adhere to strong moral principles",Positive,Empathy and active listening,Honesty and integrity,Knowledge and expertise,Moral and ethical behavior,,,,,,
1ff72998-fa24-4726-bc37-dad9b8094901,It is said that with age comes wisdom. So we believe an elder person as a trustworthy advisor,Neutral,Experience and wisdom,,,,,,,,,
7f30b1e2-8f7d-4cf3-a9ef-20f6db69e3dc,"Objectivity, avoiding always telling you the things you want to hear.",Neutral,Unbiased and objective advice,,,,,,,,,
54177ede-078f-4e16-bb80-66d0b4a7dc73,"Possession of accurate, truthful and relevant information, literate speech and authority in society",Positive,Honesty and integrity,Knowledge and expertise,,,,,,,,
200f732b-cc1c-4f26-85ef-7e5207b74917,Someone that always is williing to sit down and listen and not judge. Only wants your best interest at heart,Neutral,Commitment to the well-being of others,Empathy and active listening,Non-judgmental attitude,,,,,,,
da14d259-877a-4d9a-8e73-9c65ede0b375,"Someone who doesn't backtalk can keep secrets, can abide by instructions laid down, and keep privacy intact.",Neutral,Confidentiality and privacy,,,,,,,,,
a30f3b5c-3424-4232-9d38-895edcd23a18,"That there are sources to support the knowledge. The way in which ideas are expressed, clearly and with strong arguments.",Neutral,Ability to provide factual and evidence-based advice,Effective communication skills,,,,,,,,
4022caef-f140-4716-bc18-e632faef1af9,They are always genuine and honest.,Positive,Honesty and integrity,,,,,,,,,
d0d4cf49-6f59-4032-8e06-98bdc0150245,"They must have a relevant educational background, related experience, and proven competence.",Neutral,Knowledge and expertise,Proven track record and reputation,,,,,,,,
8fba3eef-db80-4a8a-9fd5-92876d3d2eb2,Trusted and politely ,Positive,Uninformative answer,,,,,,,,,
278d541d-b0d7-4edd-8407-530caa7bdbb7,Usually certifications but that doesn't always mean they can be trustworthy. Anyone that seems nice and welcoming is good but we never know if someone is a wolf in sheep's clothing or not.,Neutral,Other,Proven track record and reputation,,,,,,,,
522f6015-6448-48ca-bf5b-d3ac5ba9f02d,"Who listens to the situation, who opens perspectives that i missed, who gives unbiased opinions.",Neutral,Ability to provide multiple perspectives,Empathy and active listening,Unbiased and objective advice,,,,,,,
b64fe4be-5142-4146-8307-cb0ea5f6342c,"being polite, kind, honest, know what you are talking",Positive,Effective communication skills,Honesty and integrity,Knowledge and expertise,,,,,,,
