Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,Carefully addressing the subject and sharing my own point of view,Neutral,Direct dialogue,,,,,,,
bc442222-015d-4601-990f-4726ba687483,"Discuss it in the same way that your counterpart has expressed it. In my community, reason responds to reason and violence to violence. This, however, is not always true in my personal case.",Neutral,Direct dialogue,Using logical reasoning,,,,,,
df7bb24a-8ae7-4310-ac6b-c79d68a830f6,Don't be aggressive. Express your opinions sincerely and logically. Provide detailed evidence.,Neutral,Polite disagreement,Providing evidence and facts,Using respectful language,,,,,
06bf3c74-89af-4ef9-a396-b9ab51d8f6f2,Express alternative view politely and suggest different ideas that miggt be more efficient ,Neutral,Offering alternative solutions,Polite disagreement,,,,,,
7182b0f7-eaba-446e-bafe-bdccd9060bed,Friendly way of explaining your opinion and the reasons behind it,Positive,Polite disagreement,Respectful communication,Using logical reasoning,,,,,
11aca137-ad08-498d-97c5-0e2001fcffd5,Giving an understanding in a polite way.,Positive,Respectful communication,Using respectful language,,,,,,
44e86061-1e72-4ab2-a300-b08e1bafe0a8,In a polite and rational way,Positive,Polite disagreement,Using respectful language,,,,,,
775d0e02-379a-4b7c-a533-eb440056f4cf,"In my community, we first hold an open forum and all stakeholders are invited to have an open discussion on the issue. If no solution is met the problem is often taken to the courts to be sorted out legally.",Neutral,Community discussion,Legal action,,,,,,
8f4e0e4c-fefa-4000-93c9-f2affaac405c,"In our community, all you have to do is politely get the attention party. Explain to them that you have somewhat of a different belief to theirs and ask if you may be allowed to explain your point of view.",Neutral,Polite disagreement,Presenting arguments clearly,Respectful communication,,,,,
2ef3d7c4-4d05-47a2-8d6a-642d4b815ae0,It should be discussed peacefully.,Neutral,Expressing opinions calmly,,,,,,,
75d6112a-e7cb-4e8d-abb0-6eab30724e82,"On the premise of respecting the other party, tactfully express different opinions",Neutral,Polite disagreement,Respectful communication,,,,,,
ff893ea0-c602-4308-9f70-835f8f9f9d3a,Respectfully and logically,Positive,Respectful communication,Using logical reasoning,,,,,,
90da9533-653e-4bd9-b436-4546201ab77e,Respectfully disagree and give context to why you're doing so,Negative,Presenting arguments clearly,Using respectful language,,,,,,
4c0d904e-34e7-41d4-82f6-435525fda308,"There is a process for a formal complaints or appeals, which in turn can trigger more open and/or collegial discussions on the subject matter, just like it should be in any civilized society. ",Neutral,Formal complaint or report,,,,,,,
c65d288c-e7df-465d-a124-c12f664e48ac,They should disapprove in a polite manner. ,Negative,Polite disagreement,,,,,,,
83fb69fb-ae39-4c21-8dbe-ffaa68cc6174,"Through respect, and cordially acknowledge the other party.",Neutral,Respectful communication,Using respectful language,,,,,,
ece565ed-868d-4df8-9d4e-5d209e4aa5cb,"To explain the other if possible to , provide empathy and logical thinking to the work",Neutral,Listening and understanding,Using logical reasoning,,,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,To give them logical anwers but politely,Neutral,Polite disagreement,Using logical reasoning,,,,,,
d1232e48-3a5b-4e95-866b-8a184c549678,Try to explain with logic that they are right in a proper way,Neutral,Presenting arguments clearly,Using logical reasoning,,,,,,
fc9d4b69-15ef-451b-a180-8b6e823fd64e,Use polite language on them but go directly to the point and make them aware of their mistakes,Neutral,Polite disagreement,Presenting arguments clearly,Using respectful language,,,,,
93fe9e86-6b97-41b4-8a60-7acfef509023,being polite and kindly open a conversation about the topic,Neutral,Polite disagreement,Respectful communication,,,,,,
00e8cccb-8774-46d9-96fb-98e09b9de2f9,"by addressing the person politely, not in an aggressive manner",Neutral,Polite disagreement,Respectful communication,Using respectful language,,,,,
d29a289f-e71e-4579-b1b5-4771e489b6f6,emphasize common ground by appealing to shared values or goals which helps make the disagreement feel like a constructive exchange rather than a conflict  e.g. we both want the best outcome for this project/issue and i think there might be a better approach to get there,Neutral,Offering alternative solutions,Seeking common ground,,,,,,
271c429c-2d3d-4d72-8477-9ed26727f36e,express his opposition in a polite manner,Neutral,Polite disagreement,,,,,,,
ab84f73b-40d9-42f5-afd6-3ebcb5511713,express it in a respectful manner and explain the reasons,Neutral,Presenting arguments clearly,Respectful communication,,,,,,
b29d92d4-b605-4832-9a75-0fc3825534b8,"it should be in a democratic way, let them sit with other esteemed members of society and discuss further",Neutral,Community discussion,,,,,,,
def229b2-fa6e-4135-bb7c-4bedf621ed1c,politely tell the person that you think they are wrong,Neutral,Polite disagreement,Using respectful language,,,,,,
73e41ff3-408c-402a-8ec1-d62f17a00b45,Acknowledging that we all have different opinions and perspectives and our backgrounds result in differences,Neutral,Other,,,,,,,
0ef846ce-6dc8-4ce2-baa3-761444e16e7a,"Be clear that you disagree, without attacking the personal aspects. Stay with facts",Neutral,Avoiding personal attacks,Direct dialogue,,,,,,
baf92a8c-cf40-4a23-a1a0-177c154b1343,Bring it to their attention in a polite and respectful manner ,Neutral,Polite disagreement,Respectful communication,,,,,,
6e4834b0-98f3-4e49-a431-a993659bf550,By openly thanking the help and support of the figure and openly stating why they don't agree with the authority. ,Neutral,Polite disagreement,Respectful communication,,,,,,
18f0854f-febd-4a17-8c36-ae5f905f1e35,By telling them that they respect them but in this matter it is not right. Just say it respectfully ,Neutral,Respectful communication,Using respectful language,,,,,,
74374436-2334-4626-b841-7cf7c7265510,"Do not attack the person, but offer points of criticism of what was said/done; stick to the facts and stay respectful",Neutral,Avoiding personal attacks,Constructive criticism,Respectful communication,,,,,
6c9cb2ed-9c46-4228-89dc-e9011e59a37a,Express your disagreement respectfully,Neutral,Polite disagreement,Respectful communication,,,,,,
28498d04-ff1c-4e1a-a270-23680e420dee,Expressing a different opinion politely,Neutral,Polite disagreement,,,,,,,
564979e5-c5de-47b3-b779-51dbf7568ec1,Just argue politely with factual evidence. ,Neutral,Polite disagreement,Providing evidence and facts,,,,,,
c225ef43-6e9d-495d-8637-14a65671db32,Openly and frankly addressing the issue ,Neutral,Direct dialogue,,,,,,,
dfaaaf37-c776-419d-883c-68d34fa2be4c,Politely Formulate Disagreement,Neutral,Polite disagreement,,,,,,,
60064bec-5270-4b86-95ce-0418137b4d2c,Politely disagree and if asked explain the reasons,Negative,Polite disagreement,Providing evidence and facts,,,,,,
282f3a8e-79a8-4821-bd81-19cb79f0acf6,Politely showing the points of disagreement and basing it on facts,Neutral,Polite disagreement,Providing evidence and facts,Respectful communication,,,,,
fd59bee4-5f60-4387-9204-79cbc74abcb0,Politely with specific reasons of dissagrement.,Neutral,Polite disagreement,,,,,,,
4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,"Speak respectfully, use facts to prove your point. ",Neutral,Providing evidence and facts,Respectful communication,,,,,,
a703ba44-7245-4da5-92c3-85a00d7b94d1,Speaking respectfully,Neutral,Respectful communication,,,,,,,
7ac930db-7fbf-4e71-abea-d3b298ac26e0,The best way is to politely refuse and then tell their own point of view without insulting the others,Neutral,Polite disagreement,Using respectful language,,,,,,
f3cb6830-b9c2-461c-b28e-9e80f33abdcd,Waiting for an appropriate time to express the disagreement in-person not outright Infront of everyone ,Negative,Private discussion,,,,,,,
b2c255a5-bc7b-4853-b4e8-ea9f502a9163,"With politeness and humility, without hurting the other party.",Positive,Polite disagreement,Respectful communication,Using respectful language,,,,,
02949b2e-f43a-4c29-84c9-695a6e2a275e,be respectful. Don't undermind the other view. ,Neutral,Using respectful language,,,,,,,
5eab7d46-7feb-4485-ba1b-abc36887739b,"by directly addressing the issue, but using good language and style.",Neutral,Direct dialogue,Using respectful language,,,,,,
2e22d920-d25b-4d3e-99a1-fdc1c77096c0,encourage on the benefits to solving the issue amicably,Neutral,Offering alternative solutions,,,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,polite aproach and respectful responses,Positive,Polite disagreement,Respectful communication,,,,,,
57afa96c-7a5e-487c-b9b9-18da9696459f,talk it in the most polite and respectful way,Positive,Polite disagreement,Respectful communication,,,,,,
80a114b3-f80c-4af6-87d0-db9b41d13c7f,Ask clearly and politely,Neutral,Polite disagreement,,,,,,,
05f2be1f-6191-402d-bb9e-9ecabd593379,By talking to them respectfully and letting them know that they don't agree with the authority figure.,Negative,Direct dialogue,Respectful communication,,,,,,
ad8bdb3f-f7a5-4aa5-93a4-2309123f29cf,Communication is the proper way to show the disagreement,Neutral,Direct dialogue,,,,,,,
1d50f526-ec50-4d2a-b014-c8781b207d04,Disagree politely without argument.,Neutral,Polite disagreement,,,,,,,
1d9e3514-36cd-4155-80a3-2b1135304070,"Express in a tactful way, explain the rationale, and then add or raise questions",Neutral,Constructive criticism,Presenting arguments clearly,,,,,,
0301aa10-88b7-41e2-b383-a89e6783e2fc,First acknowledge that their point of view is valued before stating what one feels,Neutral,Acknowledging authority,Listening and understanding,,,,,,
9e230c4a-6d5d-477c-8733-4b78054382bb,Logical and fact based arguments to disagree with someone.,Negative,Using logical reasoning,,,,,,,
e16583ae-c5ac-4c8c-8f7b-37fd5796af81,Politely stating the facts or just parting ways for better solutions. ,Neutral,Offering alternative solutions,Polite disagreement,Providing evidence and facts,,,,,
ea94f8ef-a077-40c4-813d-d06602220f68,"Respectful yet assertive

",Positive,Expressing opinions calmly,Respectful communication,,,,,,
6af49385-5c0a-40c3-8a89-130f5f81734b,Saying exactly what you feel and what you think without using language that is insulting to the other party. Being direct without leaving room for misinterpretation.,Neutral,Avoiding personal attacks,Direct dialogue,,,,,,
78ccfe7b-5cf5-4978-b640-0083767cdebe,Show the polite and careful emotion expression. And let them know the helpful intention.,Positive,Respectful communication,Using respectful language,,,,,,
849daf0c-a788-4a64-aa99-4e256bc49a2b,Talk properly with fact,Neutral,Providing evidence and facts,Using respectful language,,,,,,
393bc9e9-392b-48ef-8240-b731be521791,The appropriate way is to acknowledge their seniority but also remind them of their shortcomings just like a normal human has.,Neutral,Acknowledging authority,,,,,,,
82026b3c-00e0-4e66-9d13-1becf7a2869b,They should convey the reasons/grounds for their disagreement and present it before the authority figure for a second time. In the event of not obtaining favorable decision they move on to the next individual who is higher that the first authority for a resolution.,Negative,Presenting arguments clearly,Providing evidence and facts,,,,,,
11195371-82f0-4403-b2b8-d1862f40a409,"They will explain the disagreement statement. The statement needs to be recap and studied well. Why they are against and their suggestions. If it is okay, we can take their opinion also. Moreover, In the major cases, the majority votes are highly approvable.",Neutral,Direct dialogue,Expressing disagreement through voting,Presenting arguments clearly,,,,,
4e89d382-a2cf-426f-83cd-b1a3fa7e58b1,To validate your opinion with fellow community members ,Neutral,Community discussion,,,,,,,
c6d66d34-9007-4d90-89fd-1c72fda3b388,We have channels that someone is expected to use in case they do not agree with decisions from authority figures. These channels include calling a town meeting or meeting with the elders tasked with the responsibility of listening to such issues. ,Neutral,Community discussion,Direct dialogue,,,,,,
0a37658a-2d20-4c3d-b9c3-d398911686a3,by explaining their view point.,Neutral,Direct dialogue,,,,,,,
9c45aaeb-35a4-4500-8595-bcdf18420580,"by letting them know directly and in a non confrontational manner that they are mistaken, while providing them with the correct answer to their previously incorrect assumption",Neutral,Avoiding confrontation,Direct dialogue,Presenting arguments clearly,,,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,dialogue should be based on clues,Neutral,Direct dialogue,,,,,,,
61dbc04a-db62-4f6e-8fa9-1ec2cd12cb34,having an open minded discussion ,Neutral,Community discussion,,,,,,,
9c1b9bfb-2251-42b1-9d02-228364f974dd,"in a respectful manner but not ingratiatingly, maintaining self-respect",Neutral,Maintaining humility,Polite disagreement,Respectful communication,,,,,
e3ea1297-e9b1-43fe-b8d9-4cccde3b3631,"in a respectful, polite manner, no need to worry.",Positive,Polite disagreement,Respectful communication,,,,,,
55435f61-b717-4bbf-bb42-1ec70f71cf45,just making the disagreement in a respectful way ,Neutral,Respectful communication,,,,,,,
8330e9c7-7593-46de-943a-400648e81b42,respectfull and understan situation,Neutral,Respectful communication,,,,,,,
ff24570d-25b5-40c2-bc13-2894d55ca9a0,treating her politely and showing a different point of view that perhaps this authority has not yet seen.,Negative,Offering alternative solutions,Respectful communication,,,,,,
8c053b09-de41-4525-86b1-649c4b3d4382,An appropriate way to mention disagreements is to talk it out face-to-face or in public or in a meeting. Clear-cut verbal communication is the key.,Neutral,Direct dialogue,Presenting arguments clearly,,,,,,
ba274e96-ce6c-4c73-9910-7261ef9ebd3f,Be factual about why they seem to differ with the authority figure ,Negative,Providing evidence and facts,,,,,,,
f3bc61e4-0c79-4012-bc7b-2d1900f481fe,"Be polite and respectful

",Neutral,Using respectful language,,,,,,,
9955152d-0806-41a6-b7c8-ba92a4206224,Being polite and trying to explain my point of view,Neutral,Polite disagreement,Respectful communication,,,,,,
c3132dea-16b3-4b3e-899d-be471a3ce8db,By approach to elders and pointing the disagreement that you have in a meeting ,Neutral,Community discussion,Direct dialogue,,,,,,
75e1f669-e172-4d48-a80c-589642093cf3,By providing information and insight as to why they are in disagreement in a civil way. ,Neutral,Providing evidence and facts,Respectful communication,,,,,,
732f9ff2-a69f-414c-9364-cae18f84d20e,Express your different opinions modestly,Neutral,Expressing opinions calmly,Maintaining humility,,,,,,
85812973-75e8-4c8b-bb21-54a8f7cab31e,He must prove that he is right and propose the correct solution.,Positive,Offering alternative solutions,Providing evidence and facts,,,,,,
0c079902-1488-4cd7-b4b6-68699bf3940d,In a very respectful manner and sometimes through someone else.,Positive,Expressing disagreement indirectly,Respectful communication,,,,,,
d108b686-d5ce-4c10-a478-cdc5676ca08d,"Making proper arguments/discussion with them, approaching some other higher authority or person related to them to make them understand my disagreement, coming up with alternate ideas before taking it legally",Neutral,Legal action,Offering alternative solutions,Presenting arguments clearly,Seeking mediation,,,,
52670c2f-0553-4186-8b87-e29f08ce741a,My culture is heavily flawed in this case. Often people choose to stay silent rather than protesting if they disagree with someone authorative. Recently a big revolution happened but that's not an everyday thing in my culture.,Neutral,Uninformative answer,,,,,,,
6b3c9cdb-d4ae-472b-9f5a-c0d64ba946d3,Respect and express your own opinions,Neutral,Expressing opinions calmly,Respectful communication,,,,,,
3cc32863-94ce-4435-8e6d-eed9e0cd3e60,Respectfully and with a reason why,Neutral,Providing evidence and facts,Respectful communication,,,,,,
aeb7cfc7-d45d-4dbd-b5e1-eca7c75cc5e0,Respectfully state where you disagreed and why.,Negative,Polite disagreement,Respectful communication,,,,,,
268499e2-83d2-442c-a09b-cb342c362404,Submit their concerns using correct way,Neutral,Formal complaint or report,,,,,,,
301886c0-c594-4b87-8f3d-3acd7bbd9718,"Talking, without being egocentric or as if only you were right, talking is exchanging, understanding each other's point of view and reaching a consensus, based on facts and suggesting different paths.",Neutral,Listening and understanding,Polite disagreement,Respectful communication,Seeking common ground,,,,
2b2b8a02-935b-4dfd-ac5f-29b4181f6192,The most appropriate is showing it with some respect.,Neutral,Respectful communication,,,,,,,
2f6bb683-5fdd-4d17-bc35-53265b0b8ab1,They can show the disagreement through social media and medias in a respectful manner,Neutral,Respectful communication,Social media expression,,,,,,
7b06e505-a39b-44d9-b194-a96be8d043ff,They must be polite,Neutral,Polite disagreement,,,,,,,
3dc6057e-f8f2-4941-bbca-8caa3cf23616,They should mention the reason they disagree with the authority and provide alternate solutions ,Negative,Offering alternative solutions,Providing evidence and facts,,,,,,
2492b026-5751-485a-8763-fbae32d41a2e,"To be kind is the most important thing, in my culture you should never break your respect. Never raise your voice.",Negative,Respectful communication,Using respectful language,,,,,,
737bb7d8-7bdb-426e-9bd1-c3ee8cd95765,Usually they are very cautious expecting a backlash. I personally think it is unfortunate that people in this culture get intimidated to stand up to authority figures or stand up for their rights which should change. Corruption is rampant and kindness is considered weakness. There should be systems in place to encourage truth telling and removing corruption.,Neutral,Other,,,,,,,
c8260768-b38c-48e5-82e8-f1160f29be60,"You could say ""I agree with your point, but ______"" If your point is valid it would be listened to .",Neutral,Acknowledging authority,Presenting arguments clearly,,,,,,
d2f63dff-0a37-425e-ae4d-752e9b4cd163,being polite and respectfull,Positive,Polite disagreement,,,,,,,
016dfaac-98a0-4c81-b01a-619044acf5cb,Being respectful and direct.,Positive,Direct dialogue,Respectful communication,,,,,,
8cd0ce45-c73b-4b7b-ade0-07d1c7455046,"By being polite and respectful

",Positive,Polite disagreement,Respectful communication,,,,,,
cd61ca43-e49f-482c-8815-b275e2088a01,By giving sources that support the disagreement factually.,Neutral,Providing evidence and facts,,,,,,,
cba167a4-2959-4bca-995b-5b7fe9e9e941,By putting forth their reasons why they disagree so it can be discussed by the authorities ,Negative,Direct dialogue,Providing evidence and facts,,,,,,
31f44025-5b8b-41fc-85e3-df58cb41c5dc,"By trying to understand what the opposing person is trying to say, and solving the situations keeping in view the thoughts of the opposing person as well",Neutral,Listening and understanding,Seeking common ground,,,,,,
e8269218-b7fa-400f-a54a-1dcf731c59ab,"Confronting the person with the problem. Bringing another person with you to validate the conversation. If that is not possible, contacting an appropriate authority to advise you. ",Neutral,Direct dialogue,Formal complaint or report,Seeking mediation,,,,,
80467358-0f25-4028-93ef-e7a8ee893cfe,"Depends on the authority, but I would say politely and verbally.",Neutral,Polite disagreement,Using respectful language,,,,,,
a965e66b-0c26-49fa-bca8-38bd458267bb,"Directly, being respectful",Neutral,Direct dialogue,Respectful communication,,,,,,
4aa6cc38-b1e8-44bd-89fd-33654e3bf59e,Express your disagreement politely.,Neutral,Polite disagreement,,,,,,,
fd9cb339-fa0c-47e6-9c88-838f39ef494d,"I think someone can disagree with my community. But if he doesn't show respect, I think it is not possible to respect him either. Respecting each other is the appropriate way. ",Neutral,Acknowledging authority,Respectful communication,,,,,,
f4d13593-5923-4224-9510-bcd0bebb3fea,"Just let them know my opinion, but mention it very politely. ",Neutral,Polite disagreement,,,,,,,
c41b0328-b975-4dfb-99f8-105a5f6a12c3,Need to provide special advice or content for the topic they involve in and guide them,Neutral,Other,,,,,,,
9ec00083-e9c7-47fb-a7ae-180d5b7172bd,One speaks directly to the person in authority and expresses his opinions.,Neutral,Direct dialogue,,,,,,,
e17620a5-1fe8-43d6-a605-c0ea117f87c9,Propose an alternative solution and let him/her know through discussion what your point of view is.,Neutral,Direct dialogue,Offering alternative solutions,,,,,,
d0eb5aaf-5455-4932-ad65-36ccb2829bc8,There must be an opportunity for open dialogue during which one can learn the facts or express one's dissatisfaction.,Neutral,Direct dialogue,,,,,,,
d9864ea0-96c4-46cb-8109-5fd8623b0870,"Understand the reason for disagreement, not only from authority figures, but from anyone",Neutral,Listening and understanding,Other,,,,,,
68cfa5b9-a0cf-4831-88e4-c501d83936a9,"Well, express that you do not think your opinion is correct and generate debate and consensus, generate doubt and give other ideas that you think are better.",Negative,Engaging in debate,Offering alternative solutions,,,,,,
ff2ec819-3a49-4ac5-83d4-eb189090f418,You can voice it out in a proper manner by being true that you don't agree with him/her. You can discuss your visions and ideas nicely while talking to her/him. ,Neutral,Expressing opinions calmly,Polite disagreement,Respectful communication,,,,,
9e5204b5-7152-46fc-9fc5-54673ff676c1,"factually, legally and respectfully",Neutral,Providing evidence and facts,Respectful communication,,,,,,
e2e859fd-a7c1-49ee-9945-c64175c5f861,"honestly, in my culture disagreement with an authority brings problems for the other person",Negative,Other,,,,,,,
3a1f50e5-3648-461a-9600-765fdd99fa2d,"just express it politely, no abusive language or psychotic behavior to accompany their speech and arguments",Positive,Avoiding personal attacks,Polite disagreement,,,,,,
b64fe4be-5142-4146-8307-cb0ea5f6342c,politely say your statement,Neutral,Polite disagreement,,,,,,,
6802188c-a28c-4cb0-8756-566a00bd007c,respectfully saying that it could be looked at in other ways ,Neutral,Offering alternative solutions,Respectful communication,,,,,,
34a8d3c6-7978-47d9-ba85-87dbc7929a33,to make them understand the perspective yet leaving on theor own decision by respecting their decision,Neutral,Listening and understanding,Respectful communication,,,,,,
9a50206e-d576-42af-b044-facb17111e94,"A thorough discussion, and follow the absolute truth to finish the discussion ",Positive,Direct dialogue,Presenting arguments clearly,,,,,,
6341432f-e6e0-447b-8654-6d5745ad518f,Ask to disagree politely,Negative,Polite disagreement,,,,,,,
dc382750-4689-499f-bfa5-454bc1064c7e,Be direct and give good reasons.,Neutral,Direct dialogue,Providing evidence and facts,,,,,,
bb53be71-61ce-4416-ada3-674155c47022,By being respectful while addressing him,Neutral,Respectful communication,Using respectful language,,,,,,
13a53c0a-120c-4586-a5ca-7df2e90d7b18,By disagreeing respectfully,Neutral,Polite disagreement,Respectful communication,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,By discussing it with the person. Telling the authority figure why they disagree,Neutral,Constructive criticism,Direct dialogue,,,,,,
e97c7f71-9243-4140-9090-2268ce615e04,By leaving the discussion or by staying silent . Which lets the others know that the person does not agree with the others . Rather then arguing we are told to keep quite ,Neutral,Avoiding confrontation,Uninformative answer,,,,,,
b7f89664-2f7f-4bfd-af40-d250f06a328e,By saying I disagree with this and giving their opinion based on facts. Facts are important ,Neutral,Direct dialogue,Providing evidence and facts,,,,,,
8693fa4a-c229-4def-aead-32c3cc8bac9f,By showing respect and speaking with kindness ,Positive,Respectful communication,Using respectful language,,,,,,
f3447ff7-8e6e-41df-b9df-80c33652907e,By speaking to someone who is closer to them who can deliver the information in a friendly manner that doesn't feel like you are undermining their authority,Neutral,Expressing disagreement indirectly,,,,,,,
9fe12885-1998-4c37-a7a4-dd67b2099df8,Calmly and respectfully ,Positive,Expressing opinions calmly,Respectful communication,,,,,,
8d656ead-cfb3-4885-ad41-2bbf39e810d8,In a kind manner with respect ,Positive,Respectful communication,Using respectful language,,,,,,
93fc0333-6a6d-42fa-9e9c-03401b818206,It should tell it politely that he disagrees with it,Negative,Polite disagreement,Using respectful language,,,,,,
c49da3d9-b749-4ff3-8855-808d4c2d46e9,"Most of the time they don’t express that, but if done they try to do it in light and respectful way, by explaining how they feel.",Positive,Polite disagreement,Respectful communication,,,,,,
45cf1082-2cc4-46bd-aa9b-400ed2e7a2cf,My offering a respectful challenge with appropriate language.,Positive,Constructive criticism,Polite disagreement,Respectful communication,Using respectful language,,,,
b727fe08-a330-422b-8e2d-d0829d32c508,"People express themselves a lot on social media, I honestly don't know if there is an appropriate way to express disagreement when it comes from an authority figure who will rarely consider your opinion individually.",Negative,Social media expression,Uninformative answer,,,,,,
606a3f41-8d53-4bdf-8d6a-e71e63665ae4,Proceed in a calm and non-hostile tone,Positive,Expressing opinions calmly,Using respectful language,,,,,,
fc1b8533-9a1d-4948-b2f3-f60a8542e37b,Reasonable and open expression based on facts and foreseeability,Positive,Expressing opinions calmly,Providing evidence and facts,,,,,,
17dfc48a-ff5b-4ac1-961e-d9362cfc132c,Respect,Neutral,Uninformative answer,,,,,,,
8fba3eef-db80-4a8a-9fd5-92876d3d2eb2,Respect and kind ,Positive,Respectful communication,,,,,,,
cd64b718-02cf-40fe-87a6-ab90a5a51bce,Respectfully disagree,Negative,Polite disagreement,Respectful communication,,,,,,
f1a98716-338b-4bdb-a90d-35d993470828,Simply say that some disagrees and offer another solution ,Neutral,Direct dialogue,Offering alternative solutions,,,,,,
e8217829-4686-492f-aca1-65322a30fcac,Talking. Expressing your opinion and respecting the opinion of others.,Neutral,Direct dialogue,Respectful communication,,,,,,
03a10fb5-44e6-4d6f-b23f-f45598418ef7,Telling them the right arguments ,Neutral,Presenting arguments clearly,,,,,,,
39f6360a-19bc-4747-ae33-77f3b6eba35c,"They are not showing disagreement directly,the used a person or different method to show disagreement,or showing truth ",Negative,Expressing disagreement indirectly,,,,,,,
f1f1d8f9-8530-47c2-b6c1-08befd6d7592,"They should  let it be known that they disagree  with the authority figure, the should  send someone the authority  figure knows and trust to present  their disagreement  and what will Nedd to be done instead. ",Negative,Offering alternative solutions,Polite disagreement,Respectful communication,,,,,
9f01bbea-2250-44ae-8f4c-527e3b2d1fd6,To point out very politely,Neutral,Polite disagreement,,,,,,,
7d74b83f-6e4c-4c63-8437-ac61015d5cfa,Usually they just saying it politely,Neutral,Polite disagreement,Respectful communication,,,,,,
a9aa2397-60b0-4fa7-b7fe-e8d69b18a4db,"You should present your opinions to authority figures, analyze the pros and cons of the matter, and leave it to fate whether it can be accomplished.",Neutral,Direct dialogue,Presenting arguments clearly,,,,,,
92b4cbba-fb4b-488d-92d6-35c7b794caa6,be respectful ,Negative,Using respectful language,,,,,,,
6153aec1-3848-4d12-9dd1-0c45846a2cfa,being respectful of my answer too,Neutral,Using respectful language,,,,,,,
e392d006-cb40-4ffc-9ba2-2015385aecbd,"not using bad words, trying to understand the other side and have a logical and good fact checked arguments",Neutral,Avoiding personal attacks,Providing evidence and facts,Using logical reasoning,,,,,
089b891d-93da-468d-a7e3-dfcdc24084a4,politely and privately expressing their dissatisfaction,Negative,Polite disagreement,Private discussion,,,,,,
7b6dd76f-ed90-4806-a221-bc73e08a4ef6,respectfully and calmly ,Positive,Expressing opinions calmly,Respectful communication,,,,,,
a81eb05b-c643-4d34-9343-1e94b5e3a2db,"with respect, courtesy and dignity.",Positive,Respectful communication,Using respectful language,,,,,,
dbcfd3e6-da50-4715-90bc-aa92e1260421,By explaining the reasoning behind their disagreement.,Neutral,Presenting arguments clearly,,,,,,,
4a15eeba-261a-4dfb-af56-48d04b322be2,"Directly consulting with that person, setting boundaries about the disagreement (for example workload, approach, standing their ground), contacting HR",Neutral,Direct dialogue,Private discussion,,,,,,
4bba9347-8c6a-4493-a9c1-fdbcf2574efe,Do not interrupt until the authority figure is done speaking then ask politely that they have disagreement,Negative,Listening and understanding,Polite disagreement,,,,,,
be144fd6-6a9b-40ad-84e9-8b445f65486c,"Express your opinion, justify the reason for disagreement",Negative,Direct dialogue,Presenting arguments clearly,,,,,,
bf347c0d-2ddf-42c1-b585-acb67b0bd521,In a polite and respectful way,Positive,Polite disagreement,Respectful communication,,,,,,
5425003a-8178-409c-98aa-cd1bd2b9ffeb,In a respectful way,Positive,Respectful communication,Using respectful language,,,,,,
ea9fea57-9271-44e8-a81b-fb3bcda67d1f,In a respectful way ,Positive,Respectful communication,,,,,,,
479d83c1-faff-4e8f-a358-adb2d28f7716,Politely and with respect,Positive,Polite disagreement,Respectful communication,,,,,,
c2357ce3-0db3-452a-b436-c855de938d13,Take them aside and communicate civilly why they disagree. ,Neutral,Private discussion,Respectful communication,,,,,,
642452e0-a92d-44ba-8a9a-b8c7bdb1f65c,"They should be grumbling, mumbling, and tell the disagreement only to a small group. They have to be open and inform the disagreement using polite words, explain why they disagree, and above all is giving ideas not only complaining. ",Negative,Offering alternative solutions,Polite disagreement,Using respectful language,,,,,
0b4d1111-6505-4532-b95b-47e89b9491c9,Use facts to support their reasons for disagreement.,Neutral,Providing evidence and facts,,,,,,,
9c38d9de-9529-4a6f-91b4-675b4201b304,"When an authority figure gives a feedback that I disagree with, then I put my points forward and hope that they understand. If they don't understand in the first try, I give up and walk away respectfully, without disregarding them. I walk away because I know they have a fixed mindset and there is no way I can change it with infinite discussion. ",Neutral,Avoiding confrontation,Polite disagreement,Respectful communication,,,,,
a935d6de-f651-4be8-97e5-6b297780f56c,by expressing the reasons for the disagreement and provide their own opinion,Negative,Presenting arguments clearly,,,,,,,
4c72fe0d-5140-48e5-acf8-9a9826e277bb,by holding discussions or deliberations,Neutral,Community discussion,,,,,,,
fd4225cd-5cef-4d61-96fb-ecdd6dc65590,just explain them your point of view and how you think about it.,Neutral,Direct dialogue,,,,,,,
a74841a7-3b82-496b-bff1-acce9d0cd7ee,"""I will allow myself to disagree with ..."" then provide arguments and facts supporting the reason for disagreement",Negative,Presenting arguments clearly,Providing evidence and facts,,,,,,
4cbf6949-a5ff-4fdb-ba68-1e8e9d04876c,By politely disagreeing .,Neutral,Polite disagreement,,,,,,,
a66cdc45-b382-4548-b1c1-39b0a194bd0b,By respectfully addressing it with that person privately ,Neutral,Private discussion,Respectful communication,,,,,,
b514f72f-9744-496e-aeed-8e82d5bbf0c8,Contact him and ask for explanations. If the person does not provide explanations or is not willing to listen or admit his mistake then I will tell others to be careful.,Neutral,Constructive criticism,Direct dialogue,,,,,,
