Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
a935d6de-f651-4be8-97e5-6b297780f56c,advice is advice really. As long as it is respectful.,Neutral,Uninformative answer,,,,,,,,,
9e5204b5-7152-46fc-9fc5-54673ff676c1,"advices on issues that cannot be proved by science. Issues that Involve beliefs, ideologies should remain to the affected parties. The advise the AI gives should not be biased so as to set one group as better than the other one",Neutral,Bias and impartiality,Ethical and moral issues,,,,,,,,
bdfae21a-ad66-4259-809f-ac0b9a769c08,anything racial ,Neutral,Racism and discrimination,,,,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,anything that can insult our culture or our gods or our country or or nationalisim,Negative,Cultural disrespect and insensitivity,,,,,,,,,
27779918-926e-4438-acdd-be64ca03bb95,being biased and disrespecting my culture,Negative,Cultural disrespect and insensitivity,,,,,,,,,
3648e42a-d41d-48a6-9137-fa5c0d3b0dd6,controversial advice ,Neutral,Taboo and controversial topics,,,,,,,,,
ed181e9b-e704-4347-9e74-0b0026af3c24,harmful content.,Negative,Harmful or violent behavior,,,,,,,,,
3fc6ac09-cc35-483e-823d-807a7fb14285,hate speech,Negative,Hate speech and offensive language,,,,,,,,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,how to create fuss between people,Negative,Harmful or violent behavior,Other,,,,,,,,
eb0246cc-6c93-4bf4-b703-e1640d6c37e0,how to get away with corruption. advice on how to cause bodily harm of any degree should not be given.,Neutral,Harmful or violent behavior,Illegal activities and crime,,,,,,,,
6153aec1-3848-4d12-9dd1-0c45846a2cfa,i believe it would be anything regards to politic or tradition of one's culture,Neutral,Politics and political opinions,Sensitive cultural and traditional practices,,,,,,,,
00e8cccb-8774-46d9-96fb-98e09b9de2f9,i think the topic on witchcraft,Neutral,Other,,,,,,,,,
714eb2c8-57bf-47a4-bfa5-e1d049ecd11a,in my opinion these are intimate questions because it seems to me that in my country this is to some extent a taboo topic. also a very difficult topic of politics and history,Neutral,Politics and political opinions,Sensitive historical and geopolitical issues,Taboo and controversial topics,,,,,,,
3e12d974-c3f4-46ff-a821-c8463d9b3425,inappropriate advice,Negative,Other,,,,,,,,,
d8561cc7-e53f-4c4d-bb98-cb4fa1e65149,insults and curses,Negative,Hate speech and offensive language,,,,,,,,,
c655b455-c9bc-40b2-ba61-69ec9430b4f0,it should give cultural context,Neutral,Other,,,,,,,,,
c3ee4a53-e722-40d0-bdda-f47b283a1f52,"it shouldn't advice any topics really, it all depends on the person you are speaking with and some of those might just be boring to them, it should just tell you how to behave not advice on topics",Negative,Other,,,,,,,,,
86f924a3-924b-4374-bf1f-f63a459c4206,mainly on religion and politics ,Neutral,Politics and political opinions,Religion and religious beliefs,,,,,,,,
9c45aaeb-35a4-4500-8595-bcdf18420580,"mental health should be left to professionals, there has been cases of children injuring themselves due to parasocial relationships with ai. also any possibly harmful advice should be avoided.",Negative,Advice that could cause harm or danger,Mental health and psychological advice,,,,,,,,
97730491-5a25-49e3-a09f-732e3ca3da67,"n my cultural context, an AI should never give advice on deeply personal matters, such as family disputes, relationships, or religion, unless it’s general and neutral. It should also avoid giving legal, medical, or financial advice without clear, expert sources, as these require professional judgment.",Negative,Advice requiring professional expertise,Personal relationships and family matters,Religion and religious beliefs,,,,,,,
d64df773-608b-4403-a9f2-4857af28ce69,offensive and vulgar,Negative,Hate speech and offensive language,,,,,,,,,
8900e3e3-4c28-4635-8247-c13057e666be,on topics of violence or religion,Neutral,Harmful or violent behavior,Religion and religious beliefs,,,,,,,,
69840afc-b38f-4165-9415-87ccf0f9d499,opinions about politics,Negative,Politics and political opinions,,,,,,,,,
087e4560-9985-4878-9ec3-652773ecf951,"opinions for most of the topics. should be the fact for user to develop their own opinions

",Neutral,Advice requiring professional expertise,,,,,,,,,
869d3c55-8c7a-48c2-9b32-8078d9ed2a22,"pedophilia, murder",Neutral,Harmful or violent behavior,Illegal activities and crime,,,,,,,,
bd7580bb-7c0c-4e9e-b083-ba139558573b,"personal information, violant information ",Neutral,Harmful or violent behavior,Privacy and personal data,,,,,,,,
094cd245-0e94-4f3d-b479-5b64e575019c,personal life advise,Neutral,Personal relationships and family matters,,,,,,,,,
bfd700c7-9eac-466d-85c0-60fe19ba3cf5,"political climate. It should give factual information about my region but not offer an opinion about it. it is a robot, it cannot understand people's lives in this region.",Neutral,Bias and impartiality,Politics and political opinions,Sensitive historical and geopolitical issues,,,,,,,
62b8e68b-83cd-4c9c-9084-14110e3d0a19,"porn content,

insults 

killing someone",Neutral,Harmful or violent behavior,Hate speech and offensive language,Sexual content and nudity,,,,,,,
e2e859fd-a7c1-49ee-9945-c64175c5f861,"promotion of hatered, inclination to one religious/political/social group ",Neutral,Hate speech and offensive language,Politics and political opinions,Racism and discrimination,Religion and religious beliefs,,,,,,
f46fad69-0bdd-4968-9bf5-02ee6ee5228d,relationship advice,Neutral,Personal relationships and family matters,,,,,,,,,
ae97c111-612b-428f-b852-b39dab639a9a,"slungs language, cultural part that might trigger hate about some community",Negative,Cultural disrespect and insensitivity,Hate speech and offensive language,,,,,,,,
5f7f5857-dde9-44c6-91fb-c41f434d0f77,"specific medical or pharmacological advice, since for ethical reasons, AI does not have the capacity to make diagnoses, interpret symptoms or recommend medications, doing so could put the person's health at risk",Negative,Advice requiring professional expertise,Medical advice and health issues,,,,,,,,
7fc38b3f-a94e-4759-b618-1a9f73c260a8,taking sides in political issues,Neutral,Politics and political opinions,,,,,,,,,
538e021e-c7f0-448c-8b05-fe56674c95df,that would be disrespect or profanity,Negative,Hate speech and offensive language,,,,,,,,,
11cf7611-6de0-48c2-b071-a6f44a492b87,"things like stealing, killing, hacking, inflicting harm on someone, everything of that kind should be avoided by the AI, even if it is ""pretend""",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Illegal activities and crime,,,,,,,
c572cafc-6dc3-4531-8f71-64763d642dcd,to encourage you to change religion or something that a person truly believes in,Neutral,Cultural disrespect and insensitivity,Religion and religious beliefs,,,,,,,,
58dea75b-9987-42a6-b443-c6cd932e2646,"topics about FGM, trafficking, women abuse",Negative,Harmful or violent behavior,Other,,,,,,,,
54d84647-9342-41fa-a29f-74770ba252a9,topics that can be harmful in any ways. how to kill yourself how to make weapons and so on,Neutral,Harmful or violent behavior,Self-harm and suicide,Violence and weapons,,,,,,,
ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,"use of medications, suggestions about relationships.",Neutral,Medical advice and health issues,Personal relationships and family matters,,,,,,,,
9a4ad96f-3b70-4ba8-a940-854b455ac3c3,what belief suits you,Neutral,Uninformative answer,,,,,,,,,
106bfd0a-17d7-42fa-bb45-90e91c8ac2c1,"what is right and wrong

",Negative,Ethical and moral issues,,,,,,,,,
400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,"- Advice that a professional expert would give, such as a doctor, dentist, lawyer, investment advisor... AI cannot take the role of a human professional and give you ""advice"" on those topics.",Neutral,Advice requiring professional expertise,,,,,,,,,
8d9b6ece-d25e-4009-9cda-6135af3a6c9c,"AI Should focus on all topics but shouldn't involve itself in traditional matters like male circumcision in my community the kalenjin because that is sacred and should not be shared out here, because that will be disrespectful to our culture and beliefs ",Negative,Sensitive cultural and traditional practices,,,,,,,,,
30c379d1-16e6-4739-8563-a51a9474ab78,"AI can provide answers to any topics or give advice as long the answers are accurate, there is no sensitive topic in my culture especially in this generation ",Positive,Uninformative answer,,,,,,,,,
4cda53a3-4b00-473d-8178-7365164f9794,"AI is open, But i want it to stay on topic and would not ask advice on cultural conext.",Neutral,Uninformative answer,,,,,,,,,
af056fda-7437-49aa-a139-a0bc81808f3d,"AI must never support cultural appropriation, or a preference over cultures",Negative,Cultural appropriation and stereotypes,,,,,,,,,
dd51b8ad-99ff-49ad-aac5-6138dafd32da,"AI should accurately discuss all types of topics and advice if asked, no matter my culture. If the topic is sensitive, AI should educate and stay informational, but not avoid the topic altogether.",Neutral,Uninformative answer,,,,,,,,,
877bb4fa-4b87-4743-99fd-f98fafee28c7,"AI should avoid giving advice on sensitive or potentially harmful topics, such as medical, legal, or financial decisions without disclaimers, or anything that could promote harm, discrimination, or unethical behavior. It should respect boundaries, privacy, and cultural sensitivities, refraining from areas where expert human input is crucial.",Negative,Advice requiring professional expertise,Advice that could cause harm or danger,Ethical and moral issues,Harmful or violent behavior,Racism and discrimination,,,,,
c26c9281-6f9d-4623-a7bc-0ae49af63812,AI should never advise a person to stop taking their own life or harm others. It should respect people's privacy in general and not ask unnecessary questions.,Negative,Harmful or violent behavior,Privacy and personal data,Self-harm and suicide,,,,,,,
77fcb758-909f-48fb-a6fb-4385d8fe9e8d,AI should never force it's opinion to people ,Negative,Other,,,,,,,,,
7c5fe84d-2346-4ac6-b113-7205489c03a5,"AI should never give advice on gender-based discrimination. It should avoid topics like promoting inequalities, harmful content, etc. ",Negative,Racism and discrimination,,,,,,,,,
2b2c7cac-0a3c-4147-8a8d-a00a23fe5205,"AI should never give advice to disrespect our parents. Also, it should never interfere with our religious matters and our Indian rituals and traditions, even if asked. It should never advice us what to wear or what not to wear. Because that is my choice. It should not advice in our personal matters until I ask it in some exceptional cases.",Neutral,Personal relationships and family matters,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,
29fa3804-9118-46fc-8178-15e1d9edf907,AI should never give the information which will cause harm to another human being,Negative,Advice that could cause harm or danger,,,,,,,,,
7d377387-6510-4299-8315-85c69017dd80,AI should never help commit a crime.,Negative,Illegal activities and crime,,,,,,,,,
523726d1-1ed7-4eb8-97aa-c03b96674a58,AI should never promote hate nor should it be biased.,Negative,Bias and impartiality,Hate speech and offensive language,,,,,,,,
d1192439-d62d-42f7-b51d-c39028508e2d,AI should not give and religious custom advices,Negative,Religion and religious beliefs,,,,,,,,,
aeb7cfc7-d45d-4dbd-b5e1-eca7c75cc5e0,"AI should not talk about rude and prejudiced topics. The most it can say, if asked, is that it cannot advise on sensitive topics, nor give hints of prejudiced ideas.",Negative,Bias and impartiality,Racism and discrimination,Taboo and controversial topics,,,,,,,
089b891d-93da-468d-a7e3-dfcdc24084a4,"AI should steer clear of emotive issues such as sexual orientation, religion, culture and political persuasions.

UNLESS the user has specifically requested such talk",Negative,Gender identity and sexual orientation,Politics and political opinions,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,
4b449fab-51ef-45fc-a3c2-400db8fb03aa,AI shouldn't give advice per se. I should present both sides and stay neutral. The exception would be in giving factual statements. AI should not have opinions per se.,Neutral,Bias and impartiality,,,,,,,,,
b3b21ddd-4cbe-4fa0-9d90-6153bb9aa248,AI shouldn't involve in any biases or categorize anything/anyone,Negative,Bias and impartiality,,,,,,,,,
2964d951-7ec9-4a60-98a8-18f820d70c9d,About the religion and culture based of the question and make it confidential information about the cultural context,Neutral,Privacy and personal data,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,
d5322410-c450-4217-9021-91b1f02689c3,Advice on relationships ,Neutral,Personal relationships and family matters,,,,,,,,,
14648e97-ef57-4f31-97f5-4babd2d185be,"Advice that goes against moral norms should not be considered by the AI assistant, even if someone asks for it.",Negative,Ethical and moral issues,,,,,,,,,
be25095e-b934-474a-b57d-7a6281211028,Advices that betrays humanities or ethics should never be given by an AI.,Negative,Ethical and moral issues,,,,,,,,,
59641e30-10eb-43d8-8c9b-abd94be4c523,An AI should never give advice on how to commit crimes or doing illegal things,Negative,Illegal activities and crime,,,,,,,,,
506111af-c772-4076-adcd-4badd9d26b84,"An AI should never give advice that could be considered harmful, unethical, or disrespectful within the Indian cultural context.",Negative,Advice that could cause harm or danger,Cultural disrespect and insensitivity,Ethical and moral issues,,,,,,,
73491626-2425-4eb4-b0db-76dc787bbe24,"An AI should never give medical, legal, or financial advice beyond general information, nor should it promote harmful behavior or unethical actions.",Negative,Advice requiring professional expertise,Advice that could cause harm or danger,,,,,,,,
82026b3c-00e0-4e66-9d13-1becf7a2869b,An AI should never provide answers when asked for slang words or provide biased response that creates or widens rift between two or more line of thoughts.,Negative,Bias and impartiality,Hate speech and offensive language,,,,,,,,
9807eee6-ff95-4101-baaa-4d0199ae6c8e,"An AI should not suggest ways to commit crimes or achieve goals by being dishonest, and should not suggest violence or direct harm to others as possible solutions to a problem.

",Negative,Harmful or violent behavior,Illegal activities and crime,,,,,,,,
fd59bee4-5f60-4387-9204-79cbc74abcb0,Answer that might hurt other people should never be given.,Negative,Advice that could cause harm or danger,,,,,,,,,
09d60849-6b0e-411d-b4fe-cd05261e288f,Any sensitive/controversial topics that have a biased opinion,Neutral,Bias and impartiality,Taboo and controversial topics,,,,,,,,
f9a3e56a-1fbd-4333-bf52-b981810427fd,"Anything relating with emotions, love or something that a machine itself can't understand.",Neutral,Personal relationships and family matters,,,,,,,,,
0df82488-929a-49e1-9e45-4ef79c83f862,Anything to do with scamming people and violation of people's privacy ,Negative,Illegal activities and crime,Privacy and personal data,,,,,,,,
278d541d-b0d7-4edd-8407-530caa7bdbb7,"Anything too controversial is something an AI should never give advice on such as genocide of a race or abolishing the consumption of meat. It can give resources to both sides of the argument but it should not be in full support of anything since it may influence others in a negative way by taking away their critical thinking.
",Negative,Taboo and controversial topics,,,,,,,,,
1d9e3514-36cd-4155-80a3-2b1135304070,Avoid providing content related to politics; Avoid providing content related to pornography,Negative,Politics and political opinions,Sexual content and nudity,,,,,,,,
47cb287d-49ed-4fab-9edc-1070ef7d8f9e,Beliefs ,Neutral,Religion and religious beliefs,,,,,,,,,
396089c7-fea7-46a7-ad11-df5c1102d4b2,Comment Against a particular cast should be prohibited,Neutral,Caste and social hierarchy,,,,,,,,,
cba167a4-2959-4bca-995b-5b7fe9e9e941,"Culture and norms is the main concern,,it cannot provide detailed ancestral origin ",Negative,Sensitive cultural and traditional practices,,,,,,,,,
0100cb00-4887-4270-b643-e970cb688665,"Death or assisted dying

",Neutral,Self-harm and suicide,,,,,,,,,
85812973-75e8-4c8b-bb21-54a8f7cab31e,Defamatory information. Information about lying and cheating. Do not provide information that harms another.,Neutral,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
4f6c001f-43d7-46ea-9959-19a0df789ada,Divorce in marriages,Neutral,Marriage and marital advice,,,,,,,,,
f31e6b9f-b1b5-442c-9055-dae6a3f42152,Encouraging lgbtq can be a problem because of the ethical values here. Eelying too much on religion could also be bad here,Neutral,Ethical and moral issues,Gender identity and sexual orientation,Religion and religious beliefs,,,,,,,
8c053b09-de41-4525-86b1-649c4b3d4382,"For me personally, I just don't want any disrespectful and harsh or offensive responses. I am totally fine with valid critiques and counter-arguments about anything I bring up.",Neutral,Hate speech and offensive language,,,,,,,,,
af0ede4e-928c-49c6-9a94-8e3b6cd18636,How to change or alter your identity. If someone dislikes a certain part of their culture. Anything that may be historically offensive. ,Neutral,Cultural disrespect and insensitivity,Sensitive historical and geopolitical issues,,,,,,,,
8a2a3c31-b3e0-4986-b674-dcabfbe081c3,"How to steal a bride and make her stay in your house. Never give ways and solutions to such questions, but simply answer with human rights laws.",Neutral,Illegal activities and crime,Personal relationships and family matters,,,,,,,,
fba6fe91-d022-45d8-a208-07fd157069fa,"Humanity, religious content. Ai can’t help us with them ",Neutral,Other,Religion and religious beliefs,,,,,,,,
be118488-eb9e-4730-b37c-7f7bd939c7ac,"I believe AI is an assistant tool, I don't think there should be any limitations",Neutral,Uninformative answer,,,,,,,,,
b727fe08-a330-422b-8e2d-d0829d32c508,"I believe that, beyond my specific cultural context, I should not get personally involved with the user, that is to say that I should not act as a psychologist in any case and that I should not guide people on dilemmas that they might have about themselves.",Negative,Advice requiring professional expertise,Mental health and psychological advice,,,,,,,,
9c38d9de-9529-4a6f-91b4-675b4201b304,"I cant think of anything that AI can't respond about in my culture other than blacklisted topics such as pornography, etc. I believe AI is the best tool for the future generation and it is our job to refine it more, to make it more integrated in our daily lives. Of course, AI should not become a propaganda machinery that pushes some voices and blocks others. In my cultural context, every voice should be given a chance. We all take AI response with a pinch of salt and don't blindly follow it. ",Neutral,Other,,,,,,,,,
97c7fb1d-68b2-4bf2-ab65-6e4218bf79fe,"I don't believe an AI should ever give advice on how people can cause harm to other people.  Outside of that, I don't think there is a topic that shouldn't be discussed by the AI.  ",Negative,Harmful or violent behavior,,,,,,,,,
ec017bcb-ff30-4107-a96a-5bbc9f0ad2ef,I don't believe that an AI should give unethical advice or medical advice for anything other than easily verifiable information.,Negative,Ethical and moral issues,Medical advice and health issues,,,,,,,,
766157ec-ecbd-458f-9d92-8277c66495e5,"I don't know how to answer that question, perhaps, about gender, sexuality, racism, religion and politics. These topics need to be approached with some caution.",Negative,Uninformative answer,,,,,,,,,
41d6dbb2-3f83-43ae-8595-d157cefe341f,I don't see any topics that would be really taboo. Except maybe infidelity or polygamy and incest.,Negative,Personal relationships and family matters,Taboo and controversial topics,,,,,,,,
f743c4b5-f343-4e08-847e-2cbf18f52467,"I don't think any topic is too taboo for discussion, especially in academic contexts. At the same time, an AI should not be able to provide instructions on acts that would be illegal.",Neutral,Illegal activities and crime,,,,,,,,,
cb3a04ba-1f7e-4864-8745-d01c9a5b9fda,I don't trust AI to understand the nuances of most things like that. I'd rather hear it unfiltered from AI. I have the maturity to not respond to what doesn't suit me and know not to take things personal because it's just a computer. I wouldn't want it to advocate for anything illegal in my area.,Negative,Illegal activities and crime,Other,,,,,,,,
ff2ec819-3a49-4ac5-83d4-eb189090f418,I don't want an AI cursing or rudely response. It can be helpful by responding respectfully. ,Neutral,Cultural disrespect and insensitivity,Hate speech and offensive language,,,,,,,,
36ee7ac9-b7da-4ef9-851f-fdd559774086,"I don't want any restrictions. But if it is illegal (criminal) information such as ""how to commit a crime..."" then it should not be provided.",Negative,Illegal activities and crime,,,,,,,,,
826ed6db-afe3-451d-a53a-78cc7013143b,"I dont know, I think AI should know everything about my culture so at same time it can preserve what habit and tradition that dissapearing each day",Neutral,Uninformative answer,,,,,,,,,
df7bb24a-8ae7-4310-ac6b-c79d68a830f6,"I think AI can provide any topic, and we need AI's help in all aspects.",Neutral,Uninformative answer,,,,,,,,,
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,"I think AI should answer all questions, except ones on how to harm people",Negative,Advice that could cause harm or danger,,,,,,,,,
7721cbd2-49bc-45ef-91e4-fbf374fb0a9f,"I think AI should not generate responses to topics of violence, social and gender inequality, rudeness, communication in slang, humiliation of human dignity and rights, religion, and the ethics of communication should not be violated.",Negative,Cultural disrespect and insensitivity,Racism and discrimination,Religion and religious beliefs,Violence and weapons,,,,,,
1338b4dd-3494-403b-ab92-f9884f8c02d9,"I think AI should prioritize free speech, I don't think there should be any limitations.",Negative,Bias and impartiality,,,,,,,,,
6f76a7ec-e8d2-42ee-9792-5f81d25b93fd,"I think an AI should never advice on medical illness or recommend treatments. AI also should not provide information on illegal activities like hacking, self harm or any kinds of drugs.",Negative,Advice that could cause harm or danger,Drugs and substance abuse,Illegal activities and crime,Medical advice and health issues,,,,,,
c9cff3eb-d7d5-439f-a89e-6ceaf83ba472,"I think anything that is major - marriage, kids, self-harm, mental health...these are not things AI is in any qualified to answer ",Negative,Advice requiring professional expertise,Marriage and marital advice,Mental health and psychological advice,Self-harm and suicide,,,,,,
c623b3ec-4017-40f9-a043-a6a0fde1da1a,"I think he shouldn't answer the question of how to commit crimes. Otherwise, I generally think he shouldn't give advice, but rather just describe the options.",Negative,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
034f3355-669c-4e9c-a577-17e821633ddb,I think opinion about a person like their personal traits,Neutral,Other,,,,,,,,,
719b7864-77f6-4141-805c-9a30f6ba40eb,"I think that what AI should not do is make sarcastic comments or responses, joke about racism or xenophobia, or even sexist responses.",Negative,Cultural disrespect and insensitivity,Hate speech and offensive language,Racism and discrimination,,,,,,,
d553b775-0001-419a-a44a-1d60d374a99c,"I wish AI wouldn't give me direct recommendations regarding how to vote, what to like, not push any vaccines or pharmaceutical products, no unethical advice, not try to sell any products",Negative,Bias and impartiality,Ethical and moral issues,Medical advice and health issues,Other,Politics and political opinions,,,,,
bf43f6d1-9a7c-415c-b912-a36e8e92adee,"If asked specifically to give advice on any topic, it should provide an answer. Non-bias and honest opinion is valuable. ",Neutral,Uninformative answer,,,,,,,,,
8af810d8-e7d8-4160-b986-80aaccd7eece,"In a cultural context AI should avoid giving advice that disrespects cultural sensitivities, encourages harmful or unethical practices, promotes cultural appropriation, oversteps local laws or norms, or undermines personal cultural identity. The focus should always be on maintaining cultural respect, ethical integrity, and understanding the diversity of human experiences.",Neutral,Cultural appropriation and stereotypes,Cultural disrespect and insensitivity,Ethical and moral issues,,,,,,,
31aead89-63f2-4284-a638-2a03d3f32e7e,"In a cultural context, it should not try to suggest or impose ideologies different from those followed in certain regions.",Negative,Cultural disrespect and insensitivity,,,,,,,,,
c423b992-a2a2-4166-8e52-49408ae9c45c,In cultural tasks the AI should not use wrong language .,Negative,Cultural disrespect and insensitivity,,,,,,,,,
0a9ba17d-ab93-4268-8f7e-11d71c820373,"In my cultural context, an AI should never give advice that disrespects cultural values, traditions, or spiritual beliefs. It should avoid commenting on sacred practices, ancestors, or religion in a way that could be insensitive or dismissive. Additionally, it should not provide guidance on matters that could promote division, conflict, or harm within families or communities. Respect for cultural norms and boundaries should always take priority.",Neutral,Cultural disrespect and insensitivity,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,
ae13d385-ff99-466b-b8c1-1f67e7a7091a,"In my culture I shouldn't talk about religion, but in the sense of criticizing the official religion. I also understand that I shouldn't give information about things that can cause harm, such as ways to access drugs, abortions without medical supervision, and health issues in general.",Negative,Drugs and substance abuse,Harmful or violent behavior,Medical advice and health issues,Religion and religious beliefs,,,,,,
6a951875-a4a1-4ef1-9ae7-2616f827eb87,"In my opinion, AI can always give cultural context if asked in my cultural context.

",Positive,Other,,,,,,,,,
f4d13593-5923-4224-9510-bcd0bebb3fea,"In the Korean cultural context, AI should never give advice on the political or social issues. ",Negative,Politics and political opinions,Sensitive historical and geopolitical issues,,,,,,,,
b2200b0e-2c06-4e5e-8d2f-0624e9fe97a0,"Involving personal privacy and investment advice, such as directly recommending stock selections.",Neutral,Financial advice and personal finance,Privacy and personal data,,,,,,,,
e8f0ae91-0349-4ea9-9f36-ab0c43439b7f,It can give an opinion on every topic,Neutral,Uninformative answer,,,,,,,,,
c8260768-b38c-48e5-82e8-f1160f29be60,"It depends, dont give something related to violence or which could aggravate anger in the user. And no hate speech or anti-religious sentiments.",Neutral,Hate speech and offensive language,Religion and religious beliefs,Violence and weapons,,,,,,,
f4a53ac6-7c72-48ef-bb88-2550a2b3a9f2,"It is better not to discuss religious topics from the point of view of science and atheism. Unfortunately, this can be perceived as an insult to the feelings of believers.",Negative,Cultural disrespect and insensitivity,Religion and religious beliefs,,,,,,,,
8330c341-b6c5-4ce0-a439-f23bcdfd5e91,"It must avoid manipulation, harm and exploitation of children, harm to oneself and others, suicide, and the trade and manufacture of weapons and drugs.",Negative,Advice that could cause harm or danger,Drugs and substance abuse,Harmful or violent behavior,Self-harm and suicide,Violence and weapons,,,,,
ab5bd16c-4d12-4cf4-bdd2-249af3dd998b,"It should never give advice of harming others in any way ,be it physical,spiriual or emotional. It should also not encourage users to do wrong deeds.",Negative,Advice that could cause harm or danger,,,,,,,,,
676991a0-838a-48ef-a799-caa28a6de012,It should never give you medical advice as this should be left up to Dr’s.,Negative,Advice requiring professional expertise,Medical advice and health issues,,,,,,,,
39f6360a-19bc-4747-ae33-77f3b6eba35c,"It should not give advice to children disrespect to elder and should not give any idea for harrasment of people because our 
in indian  cultural it so bad

Second pornography it's not allowed in public ",Negative,Cultural disrespect and insensitivity,Sexual content and nudity,,,,,,,,
a81eb05b-c643-4d34-9343-1e94b5e3a2db,It should not give hate speech about anything related to religion.,Negative,Hate speech and offensive language,Religion and religious beliefs,,,,,,,,
393bc9e9-392b-48ef-8240-b731be521791,"It should not impose other cultures norms into our culture, just like a dictator does. It should behave properly and stay within limits.",Negative,Cultural disrespect and insensitivity,,,,,,,,,
655b8d9d-f3f3-4317-8687-25eeff516b1a,"It should not indulge in personal matters, should avoid talking about religion or give preference to any particular political party or religious sect. It should be neutral. ",Negative,Personal relationships and family matters,Politics and political opinions,Religion and religious beliefs,,,,,,,
b3b3ede6-e265-4bdf-8938-bbd7847fd58f,It should not take the extremist political point of view and give biased answers or advice in certain sensitive topics.,Negative,Bias and impartiality,Politics and political opinions,,,,,,,,
e3ea1297-e9b1-43fe-b8d9-4cccde3b3631,"It should note interfere with my personal life or choices, it should not be intrusive in my existence, it should never forgive that it is my virtual assistant, not a real human being, so, it should not get too close or confidential.",Negative,Personal relationships and family matters,Privacy and personal data,,,,,,,,
05931df5-fe9a-4620-aae6-8f20dffae2e4,It should steer away from political and religious matters. An AI assistant should stay neutral and provide factual information without going astray.,Negative,Politics and political opinions,Religion and religious beliefs,,,,,,,,
9ec00083-e9c7-47fb-a7ae-180d5b7172bd,"It's a free world, so you are free to give whatever advice you want.",Positive,Other,,,,,,,,,
4318497c-f692-4a85-b7be-58a13bc6e26c,Just don't overstep someone's barriers.,Negative,Other,,,,,,,,,
bd7390f1-a60b-4830-9c0e-71a328ddfb37,"Many times,AI agents failed to answer the question abd offers inappropriate answers.This Practice should be avoided and it creates frustration to the customer.",Negative,Uninformative answer,,,,,,,,,
5aba9749-67c3-4d72-9071-4f1c6e5a8250,Maybe its opinion on religion and politics.,Negative,Politics and political opinions,Religion and religious beliefs,,,,,,,,
c16f1060-f384-4694-b148-bfa209f91aea,Modified history of india should always share true details about India and its cultural heritage ,Neutral,Other,Sensitive historical and geopolitical issues,,,,,,,,
22cb53db-68c2-41a3-ac22-e62bd9b9ff1e,Need to avoid war illegal topics,Negative,Illegal activities and crime,Other,,,,,,,,
6f2966a6-e212-4e68-8503-b2730fee28bc,"Never disrespect anyone's religious, it shouldn't use racist slurs, shouldn't make fun of anyone's disability, etc.",Negative,Hate speech and offensive language,Racism and discrimination,Religion and religious beliefs,,,,,,,
90e1d873-3767-46af-852d-ed1bf497a19a,Never give something that can make someone physically harm themselves or others.,Neutral,Advice that could cause harm or danger,Harmful or violent behavior,,,,,,,,
213c7926-08d0-4bb6-8b56-4ca5f75fa0ee,"Never speak positively about Nazis and Hitler. Otherwise, of course, no discrimination and no hatred (except directed at Nazis).",Neutral,Hate speech and offensive language,Racism and discrimination,Sensitive historical and geopolitical issues,,,,,,,
ad7e0e8c-ea40-4044-9925-5b69a59c8e8d,"Never, ever give marriage advice! Do not take sides in a husband/wife squabble because they will likely make up and you may have agreed with them in the moment and now they are mad at you!",Negative,Marriage and marital advice,Personal relationships and family matters,,,,,,,,
c4430aa6-95f9-4f16-8a36-dc39e0935e66,"No health-related topic should be handled by an AI

",Negative,Medical advice and health issues,,,,,,,,,
3d270535-9617-4245-a19f-a0dbaf83584a,"No related topics like murder, rape or how to bully people.",Negative,Harmful or violent behavior,Illegal activities and crime,,,,,,,,
44e86061-1e72-4ab2-a300-b08e1bafe0a8,Non-religious topics that do not respect religion,Negative,Religion and religious beliefs,,,,,,,,,
c5a220dc-ab74-41ca-b1e3-8377a42c7afb,Not abiding by ethical standards,Negative,Ethical and moral issues,,,,,,,,,
8691a680-ca56-4ec0-8d7f-70975806c527,Not give culture negativeity and not give other culture example for defame my culture,Negative,Cultural disrespect and insensitivity,,,,,,,,,
b510f746-f1af-4c59-891b-8f3407a92bac,Not respecting your family,Negative,Personal relationships and family matters,,,,,,,,,
91990b87-53ac-445f-8338-1d006f41d2ab,Not to hurt people's sentiment ,Neutral,Cultural disrespect and insensitivity,Racism and discrimination,,,,,,,,
